,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,029,False,training,194348,4,21,1,194626,T,194650,T,221506,1638,26880,5+6=11,195654,y,y,1421
1,029,False,training,194348,4,21,1,200917,H,200988,H,222162,2294,21198,4-4=0,201992,y,y,1611
2,029,False,training,194348,4,21,1,207255,Q,207277,Q,225484,5616,18230,3-2=2,208281,n,n,1065
3,029,False,training,194348,4,21,1,213545,R,213568,R,226100,6232,12556,4-2=2,214572,y,y,918
4,029,False,training,247784,4,21,1,248051,C,248073,C,274626,1332,26578,9-1=9,249077,n,n,1614
5,029,False,training,247784,4,21,1,254344,G,254389,G,275003,1709,20638,9+6=16,255394,n,n,1033
6,029,False,training,247784,4,21,1,260659,S,260692,S,275459,2165,14795,2-1=1,261696,y,y,1307
7,029,False,training,247784,4,21,1,266960,D,266995,D,275731,2437,8761,1+9=10,267999,y,n,1116
8,029,False,training,276212,4,21,1,276498,J,276511,J,303242,1568,26756,1+8=9,277516,y,n,1271
9,029,False,training,276212,4,21,1,282781,P,282808,P,303858,2184,21074,8+1=9,283813,y,n,806
10,029,False,training,276212,4,21,1,289076,Z,289090,Z,304411,2737,15346,7+8=16,290094,n,n,1205
11,029,False,training,276212,4,21,1,295357,L,295377,L,304940,3266,9587,5+5=10,296382,y,y,1253
12,029,False,training,314734,4,21,1,315012,M,315025,NA,NA,NA,NA,6+8=15,316029,n,y,2031
13,029,False,training,314734,4,21,1,321292,F,321317,NA,NA,NA,NA,3+8=11,322322,y,y,1345
14,029,False,training,314734,4,21,1,327586,B,327616,NA,NA,NA,NA,4+7=10,328621,n,n,1382
15,029,False,training,314734,4,21,1,333883,V,333895,NA,NA,NA,NA,7-6=0,334900,n,n,1070
16,029,False,training,348204,4,21,1,348486,D,348498,X,376355,2698,27881,6-4=1,349503,n,n,2876
17,029,False,training,348204,4,21,1,354765,W,354777,X,376570,2913,21817,3-2=2,355782,n,n,1214
18,029,False,training,348204,4,21,1,361044,G,361056,W,377484,3827,16452,9-4=6,362061,n,n,1214
19,029,False,training,348204,4,21,1,367324,C,367358,C,377835,4178,10502,1+1=2,368363,y,y,1143
20,029,False,0,408021,5,30,1,408312,Z,408325,P,445987,2515,37688,4-4=1,409330,n,n,1361
21,029,False,0,408021,5,30,1,415341,P,415354,H,446603,3131,31274,6+1=5,416358,n,n,1190
22,029,False,0,408021,5,30,1,422370,H,422381,J,447083,3611,24726,2+2=4,423387,y,y,1367
23,029,False,0,408021,5,30,1,429400,J,429412,Q,448091,4619,18704,3-1=2,430418,y,y,1729
24,029,False,0,408021,5,30,1,436431,Q,436443,NA,NA,NA,NA,5-5=1,437448,n,n,2506
25,029,False,0,408021,5,30,2,456485,B,456497,B,493091,1384,36617,9-6=3,457502,y,y,1292
26,029,False,0,408021,5,30,2,463516,L,463547,L,493571,1864,30049,5-5=1,464552,n,n,914
27,029,False,0,408021,5,30,2,470566,R,470578,R,494083,2376,23530,9+5=14,471587,y,y,2208
28,029,False,0,408021,5,30,2,477601,D,477628,D,494371,2664,16768,5+8=13,478633,y,y,1714
29,029,False,0,408021,5,30,2,484645,C,484657,C,494698,2991,10064,8-7=1,485663,y,y,1908
30,029,False,0,408021,5,30,3,497002,H,497032,H,533803,1579,36796,4-2=2,498037,y,y,1221
31,029,False,0,408021,5,30,3,504052,J,504084,J,534275,2051,30217,2+6=7,505089,n,n,1482
32,029,False,0,408021,5,30,3,511101,G,511113,G,536579,4355,25490,3+3=6,512119,y,y,1373
33,029,False,0,408021,5,30,3,518133,K,518163,K,537276,5052,19137,6+9=16,519168,n,y,2234
34,029,False,0,408021,5,30,3,525181,S,525194,S,537522,5298,12351,1+1=0,526200,n,n,1762
35,029,False,0,408021,5,30,4,548018,Z,548030,Z,585107,1906,37102,9+2=12,549035,n,n,1625
36,029,False,0,408021,5,30,4,555047,M,555059,M,585627,2426,30593,8+8=15,556064,n,n,1531
37,029,False,0,408021,5,30,4,562075,D,562088,D,586074,2873,24010,7-4=3,563094,y,n,2045
38,029,False,0,408021,5,30,4,569107,R,569121,R,586498,3297,17403,7-5=1,570125,n,n,1830
39,029,False,0,408021,5,30,4,576140,V,576171,V,586836,3635,10688,9+4=13,577177,y,y,2002
40,029,False,1,587879,5,20,1,588159,Q,588171,Q,615378,2034,27230,9+9=17,589176,n,n,1627
41,029,False,1,587879,5,20,1,593189,F,593202,F,616082,2738,22905,1+6=5,594207,n,n,1636
42,029,False,1,587879,5,20,1,598219,W,598231,W,616779,3435,18573,8-2=7,599236,n,n,1342
43,029,False,1,587879,5,20,1,603252,K,603284,K,617339,3995,14079,4+8=11,604289,n,n,1570
44,029,False,1,587879,5,20,1,608302,J,608315,J,617611,4267,9320,2+3=5,609320,y,y,1347
45,029,False,1,587879,5,20,2,629322,R,629351,R,655859,1321,26532,7-1=6,630356,y,y,1215
46,029,False,1,587879,5,20,2,634369,L,634396,L,656235,1697,21863,6+4=9,635402,n,y,1840
