,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,007,False,training,231292,4,21,1,231582,J,231614,J,258426,1511,26835,6+5=11,232631,y,y,1746
1,007,False,training,231292,4,21,1,237904,Z,237931,Z,258891,1976,20983,1+3=2,238947,n,n,1287
2,007,False,training,231292,4,21,1,244212,H,244247,H,259242,2327,15033,4-1=3,245264,y,y,1401
3,007,False,training,231292,4,21,1,250533,B,250581,B,259450,2535,8900,6+5=12,251597,n,n,3100
4,007,False,training,260065,4,21,1,260353,C,260381,C,286954,1289,26600,8+5=14,261397,n,n,1973
5,007,False,training,260065,4,21,1,266664,Q,266697,Q,287897,2232,21234,9+8=17,267714,y,y,1863
6,007,False,training,260065,4,21,1,272988,G,273032,G,288266,2601,15266,9-9=0,274047,y,y,1515
7,007,False,training,260065,4,21,1,279319,K,279364,K,289001,3336,9667,6+8=15,280381,n,n,2508
8,007,False,training,301217,4,21,1,301490,F,301531,F,328377,1529,26883,8-5=2,302547,n,n,1735
9,007,False,training,301217,4,21,1,307815,V,307847,V,328761,1913,20950,5+6=10,308864,n,n,2234
10,007,False,training,301217,4,21,1,314134,D,314181,D,329322,2474,15167,8+1=9,315197,y,y,1262
11,007,False,training,301217,4,21,1,320473,N,320531,N,329593,2745,9100,2+2=4,321547,y,y,1871
12,007,False,training,337018,4,21,1,337290,L,337331,L,365099,2468,27800,9+6=15,338347,y,y,2495
13,007,False,training,337018,4,21,1,343623,B,343664,B,365449,2818,21817,8-6=2,344681,y,y,1776
14,007,False,training,337018,4,21,1,349944,C,349998,C,366138,3507,16167,1-1=0,351014,y,y,1075
15,007,False,training,337018,4,21,1,356277,S,356314,S,366953,4322,10667,9+3=13,357331,n,n,2071
16,007,False,0,433979,5,20,1,434269,R,434298,R,461034,1386,26767,5-5=1,435314,n,n,1256
17,007,False,0,433979,5,20,1,439329,F,439365,F,461417,1769,22083,5-3=2,440381,y,y,1933
18,007,False,0,433979,5,20,1,444400,P,444414,P,462011,2363,17633,2+6=8,445431,y,y,1443
19,007,False,0,433979,5,20,1,449459,J,449498,J,462442,2794,12983,5+1=7,450514,n,n,1543
20,007,False,0,433979,5,20,1,454527,W,454581,W,463097,3449,8550,5+6=11,455598,y,y,1436
21,007,False,0,433979,5,20,2,464039,N,464064,N,490971,1589,26933,9-7=2,465081,y,y,1617
22,007,False,0,433979,5,20,2,469101,H,469132,H,491274,1892,22166,1+9=8,470148,n,n,2358
23,007,False,0,433979,5,20,2,474159,G,474181,G,492009,2627,17867,9-4=6,475198,n,n,2139
24,007,False,0,433979,5,20,2,479211,C,479231,C,492489,3107,13283,9-5=4,480248,y,y,1746
25,007,False,0,433979,5,20,2,484271,T,484314,T,492873,3491,8583,4+1=5,485331,y,y,1270
26,007,False,0,433979,5,20,3,493642,S,493665,S,521290,2275,27650,7+6=14,494681,n,n,2032
27,007,False,0,433979,5,20,3,498703,W,498748,W,521850,2835,23133,3+3=7,499764,n,n,1173
28,007,False,0,433979,5,20,3,503778,K,503814,K,522522,3507,18734,9+7=16,504831,y,NA,NA
29,007,False,0,433979,5,20,3,508853,R,508898,R,522953,3938,14083,6+2=8,509915,y,y,2287
30,007,False,0,433979,5,20,3,513930,D,513948,D,523258,4243,9333,3+6=9,514964,y,y,1718
31,007,False,0,433979,5,20,4,534089,N,534115,N,560730,1232,26650,2+6=8,535131,y,y,1263
32,007,False,0,433979,5,20,4,539155,V,539198,V,561178,1680,22017,9-3=5,540215,n,n,1730
33,007,False,0,433979,5,20,4,544237,C,544265,C,561530,2032,17300,2+7=9,545281,y,y,1480
