,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,027,False,training,364126,4,21,1,364422,L,364437,X,393563,3842,29183,7+1=9,365454,n,n,1071
1,027,False,training,364126,4,21,1,370720,C,370771,X,393772,4051,23033,1+4=5,371787,y,y,1314
2,027,False,training,364126,4,21,1,377059,S,377087,S,394124,4403,17067,5-4=1,378104,y,n,997
3,027,False,training,364126,4,21,1,383378,R,383421,X,394973,5252,11584,5+3=7,384437,n,n,1175
4,027,False,training,427572,4,21,1,427862,V,427921,V,456637,3332,28750,6+7=14,428937,n,n,1379
5,027,False,training,427572,4,21,1,434215,F,434287,F,456828,3523,22567,2-2=1,435304,n,y,1492
6,027,False,training,427572,4,21,1,440583,N,440637,N,458717,5412,18117,9+1=9,441654,n,n,1350
7,027,False,training,427572,4,21,1,446925,M,446987,M,459292,5987,12333,2-2=0,448004,y,n,1080
8,027,False,training,491124,4,21,1,491416,S,491454,S,518860,2155,27433,6+7=14,492471,n,n,1381
9,027,False,training,491124,4,21,1,497745,C,497771,C,519149,2444,21401,3+1=4,498787,y,y,906
10,027,False,training,491124,4,21,1,504049,B,504088,B,519484,2779,15433,4+1=6,505104,n,n,956
11,027,False,training,491124,4,21,1,510369,R,510404,R,519789,3084,9417,9+6=16,511421,n,n,1231
12,027,False,training,555375,4,21,1,555665,T,555721,T,582269,1230,26583,7+6=14,556738,n,n,1643
13,027,False,training,555375,4,21,1,562014,Q,562038,Q,583709,2670,21700,7+6=13,563054,y,y,1278
14,027,False,training,555375,4,21,1,568331,F,568371,F,584107,3068,15767,2+6=8,569388,y,y,945
15,027,False,training,555375,4,21,1,574664,H,574721,H,584381,3342,9683,2+2=4,575738,y,y,818
16,027,False,training,586613,4,21,1,586913,V,586938,V,613949,1744,27035,4+7=11,587954,y,y,2570
17,027,False,training,586613,4,21,1,593222,M,593255,M,614525,2320,21300,8+8=16,594271,y,y,1149
18,027,False,training,586613,4,21,1,599541,N,599571,N,615165,2960,15618,4+5=8,600588,n,n,1360
19,027,False,training,586613,4,21,1,605864,R,605888,R,615709,3504,9850,2+2=5,606904,n,n,1060
20,027,False,0,667855,5,30,1,668149,L,668171,L,705404,1899,37266,9-3=5,669188,n,n,1687
21,027,False,0,667855,5,30,1,675204,W,675254,W,705932,2427,30717,7+1=9,676271,n,n,974
22,027,False,0,667855,5,30,1,682285,J,682321,J,706317,2812,24033,4+4=9,683338,n,n,1058
23,027,False,0,667855,5,30,1,689350,T,689371,T,706892,3387,17550,3+8=11,690388,y,y,1944
24,027,False,0,667855,5,30,1,696412,K,696438,K,707437,3932,11033,8-5=3,697454,y,y,1950
25,027,False,0,667855,5,30,2,722534,S,722571,S,759116,1211,36567,8-4=3,723588,n,n,1752
26,027,False,0,667855,5,30,2,729606,B,729638,B,759565,1660,29951,2+8=11,730655,n,n,1293
27,027,False,0,667855,5,30,2,736681,V,736705,V,760333,2428,23667,2+4=7,737721,n,n,1107
28,027,False,0,667855,5,30,2,743735,M,743771,M,760925,3020,17183,8-6=2,744788,y,y,1544
29,027,False,0,667855,5,30,2,750812,G,750838,G,761693,3788,10883,8-5=3,751855,y,y,1245
30,027,False,0,667855,5,30,3,771282,W,771321,W,807773,1134,36483,8+5=13,772338,y,y,2442
31,027,False,0,667855,5,30,3,778350,T,778371,T,808044,1405,29700,6+7=14,779388,n,n,1504
32,027,False,0,667855,5,30,3,785402,Z,785421,Z,808780,2141,23383,6+9=14,786438,y,n,1717
33,027,False,0,667855,5,30,3,792460,F,792505,F,809165,2526,16685,7+7=13,793521,n,n,1227
34,027,False,0,667855,5,30,3,799547,J,799588,J,809628,2989,10067,4-1=3,800605,y,y,1583
35,027,False,0,667855,5,30,4,811198,B,811238,B,847836,1280,36633,9+7=15,812255,n,n,2238
36,027,False,0,667855,5,30,4,818269,D,818288,D,848732,2176,30467,7-6=0,819305,n,n,2628
37,027,False,0,667855,5,30,4,825331,L,825371,L,849485,2929,24150,8-2=6,826388,y,y,1368
38,027,False,0,667855,5,30,4,832409,S,832438,S,850188,3632,17783,3-2=1,833455,y,y,1293
39,027,False,0,667855,5,30,4,839480,Q,839505,Q,850573,4017,11100,8+4=12,840521,y,y,1524
40,027,False,1,851447,5,20,1,851750,N,851788,N,880380,3274,28633,5+2=6,852805,n,n,1848
41,027,False,1,851447,5,20,1,856828,V,856855,V,880587,3481,23767,2-2=1,857871,n,n,1390
42,027,False,1,851447,5,20,1,861887,J,861921,J,881117,4011,19233,5+5=10,862938,y,y,1298
43,027,False,1,851447,5,20,1,866960,T,866988,T,881692,4586,14733,8-1=6,868005,n,n,1127
44,027,False,1,851447,5,20,1,872030,G,872055,G,881932,4826,9900,5+8=13,873072,y,y,1804
45,027,False,1,851447,5,20,2,903162,W,903188,W,930029,1506,26867,9+5=14,904205,y,y,1728
46,027,False,1,851447,5,20,2,908229,S,908255,S,930460,1937,22233,1+2=1,909272,n,n,1268
47,027,False,1,851447,5,20,2,913289,P,913322,P,931100,2577,17817,8+4=13,914338,n,n,1579
48,027,False,1,851447,5,20,2,918362,H,918388,H,932028,3505,13667,5-3=3,919405,n,n,1823
49,027,False,1,851447,5,20,2,923421,Q,923472,Q,932749,4226,9300,8+4=12,924488,y,y,981
50,027,False,1,851447,5,20,3,933750,L,933788,L,961404,2348,27650,2+3=4,934805,n,n,1079
51,027,False,1,851447,5,20,3,938829,B,938855,B,961644,2588,22801,3+1=2,939872,n,n,1037
52,027,False,1,851447,5,20,3,943888,K,943906,K,961916,2860,18049,8-8=1,944922,n,n,931
53,027,False,1,851447,5,20,3,948943,R,948955,R,962396,3340,13467,9-4=6,949972,n,n,1209
54,027,False,1,851447,5,20,3,953983,J,954005,J,962635,3579,8667,4+6=11,955022,n,n,1438
55,027,False,1,851447,5,20,4,963617,M,963655,M,990635,1629,27017,3+1=4,964672,y,y,1164
56,027,False,1,851447,5,20,4,968695,F,968738,F,991452,2446,22750,8-6=3,969755,n,n,1088
57,027,False,1,851447,5,20,4,973772,T,973805,T,991932,2926,18150,8+3=10,974822,n,n,1669
58,027,False,1,851447,5,20,4,978840,P,978872,P,992269,3263,13433,7+5=12,979888,y,y,1245
59,027,False,1,851447,5,20,4,983912,H,983938,H,992524,3518,8617,2+3=5,984955,y,y,1041
60,027,False,2,1054092,5,30,1,1054397,N,1054422,N,1090877,1171,36483,1+7=6,1055439,n,n,1565
61,027,False,2,1054092,5,30,1,1061460,J,1061489,J,1091068,1362,29617,1+1=0,1062505,n,n,1219
62,027,False,2,1054092,5,30,1,1068522,Z,1068539,Z,1091612,1906,23100,9+8=17,1069555,y,y,1306
63,027,False,2,1054092,5,30,1,1075568,W,1075589,W,1091981,2275,16417,6-3=4,1076605,n,n,1279
64,027,False,2,1054092,5,30,1,1082631,D,1082655,D,1092236,2530,9617,4-2=2,1083672,y,y,1284
65,027,False,2,1054092,5,30,2,1093052,B,1093089,B,1130125,1716,37067,3-1=2,1094105,y,y,1412
66,027,False,2,1054092,5,30,2,1100129,Q,1100155,Q,1130444,2035,30317,9-2=8,1101172,n,n,1112
67,027,False,2,1054092,5,30,2,1107195,F,1107222,F,1130749,2340,23550,8+9=19,1108239,n,n,1597
68,027,False,2,1054092,5,30,2,1114263,T,1114289,T,1130940,2531,16683,9-8=2,1115305,n,n,1347
69,027,False,2,1054092,5,30,2,1121330,K,1121355,K,1132045,3636,10700,9-5=4,1122372,y,y,1433
70,027,False,2,1054092,5,30,3,1141400,J,1141439,J,1178155,1382,36750,6+9=16,1142455,n,n,1428
71,027,False,2,1054092,5,30,3,1148481,L,1148505,L,1178652,1879,30183,9+4=15,1149522,n,n,1626
72,027,False,2,1054092,5,30,3,1155549,D,1155572,D,1179227,2454,23683,1+8=7,1156589,n,n,1520
73,027,False,2,1054092,5,30,3,1162607,G,1162639,G,1179676,2903,17066,7+3=9,1163655,n,n,1654
74,027,False,2,1054092,5,30,3,1169672,C,1169689,C,1180124,3351,10467,2-1=1,1170705,y,y,1180
75,027,False,2,1054092,5,30,4,1182448,F,1182472,F,1219469,1712,37033,6-3=3,1183489,y,y,1386
76,027,False,2,1054092,5,30,4,1189505,M,1189522,M,1220156,2399,30667,4-2=2,1190539,y,y,881
77,027,False,2,1054092,5,30,4,1196561,N,1196573,N,1220828,3071,24282,1+2=3,1197589,y,y,1126
78,027,False,2,1054092,5,30,4,1203617,T,1203639,T,1221389,3632,17783,3+4=8,1204656,n,n,1069
79,027,False,2,1054092,5,30,4,1210674,Q,1210706,Q,1222076,4319,11400,1+9=8,1211722,n,n,1842
80,027,False,3,1232980,5,20,1,1233262,H,1233289,H,1259948,1342,26683,8-7=2,1234306,n,n,1242
81,027,False,3,1232980,5,20,1,1238319,R,1238339,R,1260492,1886,22183,3-3=1,1239356,n,n,1423
82,027,False,3,1232980,5,20,1,1243371,V,1243406,V,1260940,2334,17567,3-2=1,1244422,y,y,1143
83,027,False,3,1232980,5,20,1,1248449,L,1248472,L,1261452,2846,13017,1+6=5,1249489,n,n,1276
84,027,False,3,1232980,5,20,1,1253501,D,1253539,D,1262044,3438,8533,5+8=13,1254556,y,y,1217
85,027,False,3,1232980,5,20,2,1264768,W,1264806,W,1292460,2320,27683,5+5=10,1265822,y,y,815
86,027,False,3,1232980,5,20,2,1269845,K,1269889,K,1294205,4065,24350,7+6=13,1270906,y,y,2003
87,027,False,3,1232980,5,20,2,1274924,G,1274956,G,1295580,5440,20650,9+3=12,1275972,y,y,1752
88,027,False,3,1232980,5,20,2,1279990,C,1280006,C,1296012,5872,16033,9-4=6,1281022,n,n,1805
89,027,False,3,1232980,5,20,2,1285038,Q,1285072,Q,1296924,6784,11883,7+9=18,1286089,n,n,1508
90,027,False,3,1232980,5,20,3,1316291,L,1316323,L,1342923,1283,26633,5+2=7,1317339,y,y,1249
91,027,False,3,1232980,5,20,3,1321360,P,1321389,P,1343164,1524,21800,6-6=0,1322406,y,n,1047
