,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,019,False,training,60099,4,21,1,60376,N,60408,N,87265,1573,26883,7+2=9,61424,y,y,1154
1,019,False,training,60099,4,21,1,66690,C,66725,C,87649,1957,20950,1+9=8,67741,n,n,2197
2,019,False,training,60099,4,21,1,73013,P,73025,P,88065,2373,15066,8+8=15,74041,n,n,1305
3,019,False,training,60099,4,21,1,79308,T,79358,T,88386,2694,9067,7-5=2,80374,y,y,1851
4,019,False,training,88889,4,21,1,89184,Q,89241,Q,116418,1876,27200,7-2=7,90258,n,n,1471
5,019,False,training,88889,4,21,1,95526,B,95558,B,116913,2371,21384,6+4=10,96574,y,y,1156
6,019,False,training,88889,4,21,1,101838,W,101891,W,117426,2884,15567,4-2=3,102908,n,n,1078
7,019,False,training,88889,4,21,1,108184,V,108224,V,118018,3476,9818,6+2=7,109241,n,n,1384
8,019,False,training,131961,4,21,1,132248,G,132275,G,159170,1595,26933,4-3=2,133291,n,n,1271
9,019,False,training,131961,4,21,1,138557,R,138608,R,159569,1994,20984,1+5=6,139624,y,y,1193
10,019,False,training,131961,4,21,1,144887,J,144941,J,161089,3514,16183,4+1=5,145958,y,y,1419
11,019,False,training,131961,4,21,1,151226,D,151258,D,161394,3819,10167,5+6=11,152275,y,y,1518
12,019,False,training,168879,4,21,1,169147,N,169175,N,195602,1110,26451,4+4=9,170191,n,n,1075
13,019,False,training,168879,4,21,1,175454,P,175491,P,196161,1669,20700,9-4=6,176508,n,n,1477
14,019,False,training,168879,4,21,1,181786,Q,181825,Q,196722,2230,14933,4-2=3,182841,n,n,1112
15,019,False,training,168879,4,21,1,188116,Z,188175,Z,197585,3093,9435,8-2=6,189191,y,y,1355
16,019,False,0,227845,5,20,1,228134,W,228158,W,255137,1595,27017,5-4=0,229175,n,n,1227
17,019,False,0,227845,5,20,1,233201,B,233242,B,256210,2668,23000,6-6=1,234258,n,n,1216
18,019,False,0,227845,5,20,1,238278,M,238325,M,256913,3371,18617,6+2=7,239341,n,n,1316
19,019,False,0,227845,5,20,1,243362,H,243408,H,257394,3852,14017,7+9=16,244425,y,n,2584
20,019,False,0,227845,5,20,1,248444,C,248475,C,257794,4252,9350,3-3=0,249491,y,y,1230
21,019,False,0,227845,5,20,2,285370,K,285425,K,311986,1210,26600,1+1=0,286441,n,n,1465
22,019,False,0,227845,5,20,2,290465,G,290508,G,313314,2538,22834,8-1=7,291525,y,y,1725
23,019,False,0,227845,5,20,2,295538,V,295575,V,313921,3145,18383,5-3=3,296591,n,n,1122
24,019,False,0,227845,5,20,2,300608,T,300641,T,314177,3401,13567,4-3=2,301658,n,n,1063
25,019,False,0,227845,5,20,2,305680,S,305708,S,314482,3706,8800,4-2=2,306725,y,y,1117
26,019,False,0,227845,5,20,3,315155,N,315175,N,341650,1124,26500,2+3=5,316192,y,y,1153
27,019,False,0,227845,5,20,3,320207,R,320225,R,342065,1539,21867,9-5=3,321242,n,n,1383
28,019,False,0,227845,5,20,3,325263,Q,325308,Q,342802,2276,17518,4-4=1,326325,n,n,1164
29,019,False,0,227845,5,20,3,330346,C,330375,C,343505,2979,13167,9+4=13,331392,y,y,2194
30,019,False,0,227845,5,20,3,335418,D,335458,D,343778,3252,8350,3+1=2,336475,n,n,1271
31,019,False,0,227845,5,20,4,344782,W,344808,W,371809,1667,27033,9-8=1,345825,y,y,1552
32,019,False,0,227845,5,20,4,349842,B,349858,B,372418,2276,22583,8-6=3,350875,n,n,1222
33,019,False,0,227845,5,20,4,354890,S,354925,S,372881,2739,17983,7-6=0,355942,n,n,1276
34,019,False,0,227845,5,20,4,359967,F,359992,F,373697,3555,13733,9-9=0,361008,y,y,1329
35,019,False,0,227845,5,20,4,365034,Z,365075,Z,374241,4099,9200,9-3=6,366092,y,y,1558
36,019,False,1,379665,5,30,1,379952,T,379975,T,417026,1650,37083,7-6=1,380992,y,y,1410
37,019,False,1,379665,5,30,1,387019,L,387075,L,417377,2001,30334,5+9=14,388092,y,y,1877
38,019,False,1,379665,5,30,1,394119,D,394158,D,418002,2626,23867,1+4=5,395175,y,y,1082
39,019,False,1,379665,5,30,1,401195,V,401208,V,418353,2977,17183,7+6=14,402225,n,n,2160
40,019,False,1,379665,5,30,1,408254,P,408308,P,418866,3490,10583,2+9=12,409325,n,n,2005
41,019,False,1,379665,5,30,2,424921,S,424958,S,461728,1419,36800,7+5=11,425975,n,n,1707
42,019,False,1,379665,5,30,2,431989,C,432025,C,462082,1773,30084,7+3=9,433042,n,n,1503
43,019,False,1,379665,5,30,2,439059,B,439092,B,462690,2381,23633,3+9=13,440108,n,n,1365
44,019,False,1,379665,5,30,2,446131,Z,446175,Z,463281,2972,17133,4+5=9,447192,y,n,1897
45,019,False,1,379665,5,30,2,453214,J,453242,J,464386,4077,11167,7+4=10,454259,n,n,1278
46,019,False,1,379665,5,30,3,465182,Q,465209,Q,501825,1266,36650,6-6=1,466225,n,n,2145
47,019,False,1,379665,5,30,3,472251,D,472292,D,502225,1666,29967,8-1=7,473309,y,y,1204
48,019,False,1,379665,5,30,3,479326,W,479359,W,502690,2131,23367,4-1=3,480375,y,y,1178
49,019,False,1,379665,5,30,3,486402,K,486442,K,503634,3075,17217,5-5=0,487459,y,y,990
50,019,False,1,379665,5,30,3,493473,V,493509,V,504049,3490,10567,2+1=3,494525,y,y,1748
51,019,False,1,379665,5,30,4,504949,N,504976,N,541986,1710,37049,6+2=7,505992,n,n,1465
52,019,False,1,379665,5,30,4,512013,T,512025,T,542353,2077,30351,7+1=8,513042,y,y,1024
53,019,False,1,379665,5,30,4,519056,Z,519092,Z,543025,2749,23967,6+8=13,520109,y,NA,NA
54,019,False,1,379665,5,30,4,526128,F,526142,F,543505,3229,17400,1+3=4,527159,y,y,1098
55,019,False,1,379665,5,30,4,533181,L,533225,L,543954,3678,10767,9-4=6,534242,n,n,1790
56,019,False,2,567841,5,20,1,568135,B,568159,B,595121,1478,27000,2-2=0,569175,y,y,1834
57,019,False,2,567841,5,20,1,573194,J,573209,J,595841,2198,22667,2+2=5,574225,n,n,1184
58,019,False,2,567841,5,20,1,578273,G,578455,G,596417,2774,17987,1+8=7,579475,n,n,1758
