,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,003,False,training,225464,4,21,1,225747,G,225769,G,253662,2681,27917,7+9=16,226773,y,n,1978
1,003,False,training,225464,4,21,1,232034,B,232047,B,254551,3570,22528,5+6=10,233053,n,n,1898
2,003,False,training,225464,4,21,1,238315,J,238360,J,255080,4099,16746,9+8=17,239366,y,y,2896
3,003,False,training,225464,4,21,1,244629,T,244677,T,255502,4521,10850,9-6=2,245682,n,y,2677
4,003,False,training,277272,4,21,1,277550,Z,277575,X,305063,2330,27531,9+4=15,278579,n,n,2107
5,003,False,training,277272,4,21,1,283846,S,283872,S,306183,3450,22335,1+5=4,284877,n,n,2249
6,003,False,training,277272,4,21,1,290141,L,290172,L,306518,3785,16370,2+7=9,291177,y,y,1629
7,003,False,training,277272,4,21,1,296439,V,296455,V,306943,4210,10513,4+2=6,297459,y,y,1508
8,003,False,training,307528,4,21,1,307822,P,307851,V,334783,1714,26956,6-1=5,308856,y,n,1439
9,003,False,training,307528,4,21,1,314120,J,314151,J,335567,2498,21440,7-7=0,315156,y,y,1755
10,003,False,training,307528,4,21,1,320419,G,320451,G,336199,3130,15772,9-4=6,321456,n,y,1607
11,003,False,training,307528,4,21,1,326721,W,326771,W,337015,3946,10268,8-5=2,327776,n,n,1911
12,003,False,training,337735,4,21,1,338021,K,338041,K,365183,1956,27166,4+9=14,339047,n,y,2088
13,003,False,training,337735,4,21,1,344311,T,344338,T,365591,2364,21277,5-3=2,345349,y,y,2290
14,003,False,training,337735,4,21,1,350612,L,350643,L,366174,2947,15556,9+8=16,351647,n,n,1679
15,003,False,training,337735,4,21,1,356911,R,356948,R,366575,3348,9654,9+7=15,357954,n,n,2069
16,003,False,0,406105,5,30,1,406398,F,406412,F,445079,3415,38692,5+1=6,407418,y,y,1196
17,003,False,0,406105,5,30,1,413432,H,413463,H,445558,3894,32120,6+3=8,414468,n,y,1851
18,003,False,0,406105,5,30,1,420483,Z,420514,Z,446470,4806,25981,8-6=3,421519,n,y,1608
19,003,False,0,406105,5,30,1,427533,D,427564,C,447727,6063,20187,8-5=2,428569,n,n,2173
20,003,False,0,406105,5,30,1,434582,C,434614,D,448390,6726,13799,4+3=7,435619,y,n,2372
21,003,False,0,406105,5,30,2,450204,K,450232,K,487727,2227,37518,6-4=1,451242,n,n,1733
22,003,False,0,406105,5,30,2,457256,V,457282,V,488158,2658,30900,6+5=11,458287,y,y,1392
23,003,False,0,406105,5,30,2,464302,L,464329,L,488686,3186,24381,9+3=13,465334,n,n,1712
24,003,False,0,406105,5,30,2,471348,T,471379,T,489335,3835,17978,1+3=2,472383,n,n,1456
