,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,030,False,training,268791,4,21,1,269072,L,269090,X,300278,6063,31233,7+5=12,270095,y,NA,NA
1,030,False,training,268791,4,21,1,275355,D,275369,M,301540,7325,26195,6-2=6,276373,n,n,1328
2,030,False,training,268791,4,21,1,281633,M,281655,V,302069,7854,20437,2+7=9,282659,y,y,1809
3,030,False,training,268791,4,21,1,287920,V,287933,NA,NA,NA,NA,4+5=9,288937,y,y,1036
4,030,False,training,336466,4,21,1,336734,J,336764,NA,NA,NA,NA,7-6=0,337768,n,n,1356
5,030,False,training,336466,4,21,1,343031,C,343044,NA,NA,NA,NA,1-1=0,344048,y,y,2180
6,030,False,training,336466,4,21,1,349309,N,349334,NA,NA,NA,NA,9+5=16,350338,n,n,2274
7,030,False,training,336466,4,21,1,355599,B,355612,NA,NA,NA,NA,3+1=2,356621,n,n,1735
8,030,False,training,369905,4,21,1,370189,H,370214,X,398820,3482,28631,9+3=12,371218,y,y,3747
9,030,False,training,369905,4,21,1,376480,K,376492,X,399060,3722,22591,5-5=0,377497,y,n,1211
10,030,False,training,369905,4,21,1,382759,T,382770,X,399268,3930,16522,3-2=2,383778,n,n,1554
11,030,False,training,369905,4,21,1,389039,Z,389060,X,399428,4090,10393,9+5=14,390065,y,y,1251
12,030,False,training,400556,4,21,1,400843,M,400878,M,427956,1951,27102,5-2=3,401883,y,y,1369
13,030,False,training,400556,4,21,1,407145,N,407167,N,428724,2719,21581,2+8=10,408170,y,y,986
14,030,False,training,400556,4,21,1,413432,B,413445,B,429397,3392,15976,1-1=0,414449,y,y,1651
15,030,False,training,400556,4,21,1,419712,F,419724,F,430036,4031,10338,3+5=8,420729,y,y,1292
16,030,False,training,430574,4,21,1,430851,Q,430876,Q,458100,2093,27249,2+3=5,431880,y,y,1260
17,030,False,training,430574,4,21,1,437142,G,437166,D,458853,2846,21712,7-5=2,438176,y,y,1332
18,030,False,training,430574,4,21,1,443437,D,443449,G,460004,3997,16580,1+9=8,444454,n,n,1599
19,030,False,training,430574,4,21,1,449716,L,449729,L,460596,4589,10892,1+4=5,450734,y,y,951
20,030,False,training,461022,4,21,1,461304,V,461318,V,488196,1728,26902,5+1=7,462322,n,n,1091
21,030,False,training,461022,4,21,1,467583,F,467597,F,489125,2657,21554,4+9=13,468600,y,y,1052
22,030,False,training,461022,4,21,1,473862,Z,473874,Z,489908,3440,16059,3+5=8,474878,y,y,774
23,030,False,training,461022,4,21,1,480140,R,480188,R,490165,3697,10001,1+5=6,481193,y,y,972
24,030,False,training,501999,4,21,1,502275,T,502289,T,528789,1355,26524,9+8=16,503293,n,n,3864
25,030,False,training,501999,4,21,1,508555,W,508581,W,529765,2331,21208,1+4=5,509586,y,y,755
26,030,False,training,501999,4,21,1,514849,J,514879,J,530885,3451,16031,4+4=9,515882,n,n,1051
27,030,False,training,501999,4,21,1,521144,K,521155,K,531430,3996,10299,5-5=0,522160,y,y,1252
28,030,False,0,575383,5,20,1,575679,G,575711,G,603909,3033,28223,1+5=6,576720,y,y,1700
29,030,False,0,575383,5,20,1,580732,M,580744,M,604662,3786,23942,6+7=12,581749,y,n,1504
30,030,False,0,575383,5,20,1,585761,B,585772,B,605413,4537,19664,9-4=5,586778,y,y,890
31,030,False,0,575383,5,20,1,590790,D,590802,D,605940,5064,15165,7+3=9,591806,n,n,1206
32,030,False,0,575383,5,20,1,595816,Z,595828,Z,606517,5641,10711,1+2=1,596833,n,y,1172
33,030,False,0,575383,5,20,2,608036,V,608050,V,635540,2349,27514,8+8=15,609055,n,n,1126
34,030,False,0,575383,5,20,2,613066,W,613078,W,636868,3677,23815,4+5=8,614082,n,n,1058
35,030,False,0,575383,5,20,2,618094,K,618106,K,638004,4813,19923,8+8=16,619110,y,y,895
36,030,False,0,575383,5,20,2,623121,F,623133,F,638980,5789,15870,8+6=15,624138,n,n,2346
37,030,False,0,575383,5,20,2,628150,C,628162,C,639572,6381,11433,6-5=1,629167,y,y,1349
38,030,False,0,575383,5,20,3,648233,N,648245,N,676645,3260,28424,7-7=0,649250,y,y,1139
39,030,False,0,575383,5,20,3,653261,R,653273,R,677956,4571,24707,3-1=1,654278,n,n,1038
40,030,False,0,575383,5,20,3,658290,S,658303,S,678868,5483,20589,8+2=9,659308,n,n,969
41,030,False,0,575383,5,20,3,663319,M,663331,M,679333,5948,16026,2+4=7,664334,n,n,1158
42,030,False,0,575383,5,20,3,668344,J,668357,J,679685,6300,11350,6+1=7,669362,y,y,1907
43,030,False,0,575383,5,20,4,688135,H,688149,H,714837,1524,26714,7-1=7,689153,n,n,1075
44,030,False,0,575383,5,20,4,693165,B,693176,B,715318,2005,22166,5+4=8,694181,n,n,976
45,030,False,0,575383,5,20,4,698192,L,698204,L,715876,2563,17697,5+5=10,699209,y,y,1196
46,030,False,0,575383,5,20,4,703221,K,703233,K,716356,3043,13146,5-2=5,704238,n,n,1911
47,030,False,0,575383,5,20,4,708251,W,708282,W,717525,4212,9266,1+6=5,709287,n,n,1581
48,030,False,1,718145,5,30,1,718430,P,718486,P,754740,1075,36279,2+3=5,719490,y,y,1058
49,030,False,1,718145,5,30,1,725502,V,725533,V,755365,1700,29857,1+7=6,726538,n,n,1498
50,030,False,1,718145,5,30,1,732550,S,732561,S,755988,2323,23451,1+9=8,733566,n,n,1126
51,030,False,1,718145,5,30,1,739578,M,739605,M,756597,2932,17016,8+4=12,740609,y,y,1604
52,030,False,1,718145,5,30,1,746621,Q,746633,Q,757268,3603,10658,8+5=13,747642,y,y,1306
53,030,False,1,718145,5,30,2,762265,D,762277,D,798724,1283,36471,2+2=5,763284,n,n,1169
54,030,False,1,718145,5,30,2,769296,W,769308,W,799748,2307,30464,2+6=8,770317,y,y,2616
55,030,False,1,718145,5,30,2,776328,L,776340,L,800500,3059,24184,4-3=1,777345,y,y,1076
56,030,False,1,718145,5,30,2,783356,F,783382,F,801205,3764,17848,3+9=12,784389,y,y,864
57,030,False,1,718145,5,30,2,790401,J,790414,J,801445,4004,11055,1+6=5,791418,n,n,2538
58,030,False,1,718145,5,30,3,806352,R,806365,R,843093,1572,36751,4-4=1,807370,n,n,1419
59,030,False,1,718145,5,30,3,813381,H,813393,H,843748,2227,30380,4-1=3,814398,y,y,2231
60,030,False,1,718145,5,30,3,820410,S,820422,S,844372,2851,23975,7-2=5,821426,y,y,2050
61,030,False,1,718145,5,30,3,827438,M,827450,M,844884,3363,17459,2+3=4,828454,n,n,2431
62,030,False,1,718145,5,30,3,834467,G,834493,G,845316,3795,10848,8+7=15,835497,y,n,2603
63,030,False,1,718145,5,30,4,846576,D,846589,D,882788,1047,36224,5-2=5,847596,n,n,857
64,030,False,1,718145,5,30,4,853608,T,853622,T,883829,2088,30231,8-6=3,854628,n,n,2144
65,030,False,1,718145,5,30,4,860641,L,860653,L,884822,3081,24194,3+2=4,861658,n,n,923
66,030,False,1,718145,5,30,4,867670,J,867682,J,885829,4088,18172,5-3=3,868688,n,n,789
67,030,False,1,718145,5,30,4,874700,P,874713,P,886293,4552,11604,2-1=2,875717,n,n,1089
68,030,False,2,921365,5,20,1,921660,W,921674,W,948053,1196,26402,5+4=8,922679,n,n,1614
69,030,False,2,921365,5,20,1,926691,C,926705,C,949045,2188,22364,2+7=8,927709,n,n,1608
70,030,False,2,921365,5,20,1,931721,V,931739,V,949509,2652,17794,8-6=2,932749,y,y,936
71,030,False,2,921365,5,20,1,936762,K,936775,K,950037,3180,13286,5+9=14,937780,y,y,1473
72,030,False,2,921365,5,20,1,941791,G,941803,J,950613,3756,8832,7-2=5,942813,y,y,2455
73,030,False,2,921365,5,20,2,959295,P,959307,P,985558,1088,26275,4+2=5,960312,n,n,1020
74,030,False,2,921365,5,20,2,964324,J,964336,J,986372,1902,22061,9-8=2,965340,n,n,1353
75,030,False,2,921365,5,20,2,969351,F,969364,F,986917,2447,17578,8+1=7,970373,n,n,1025
76,030,False,2,921365,5,20,2,974384,D,974396,D,987428,2958,13057,4+3=6,975401,n,n,1196
77,030,False,2,921365,5,20,2,979415,N,979442,N,987844,3374,8426,7-2=7,980447,n,n,870
78,030,False,2,921365,5,20,3,989609,T,989642,T,1017046,2240,27428,9-1=9,990646,n,n,767
79,030,False,2,921365,5,20,3,994657,L,994669,L,1017830,3024,23184,4+4=8,995679,y,y,1109
80,030,False,2,921365,5,20,3,999690,W,999702,W,1019797,4991,20119,1+1=0,1000707,n,n,962
81,030,False,2,921365,5,20,3,1004719,G,1004732,G,1020661,5855,15952,8+1=7,1005737,n,NA,NA
82,030,False,2,921365,5,20,3,1009752,S,1009777,S,1021109,6303,11355,8+8=16,1010782,y,y,1799
83,030,False,2,921365,5,20,4,1022931,N,1022954,N,1050196,2075,27266,1+1=2,1023958,y,y,1023
84,030,False,2,921365,5,20,4,1027970,H,1027982,H,1050837,2716,22882,8+4=12,1028986,y,y,922
