,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,026,False,training,124971,4,21,1,125248,K,125279,K,152283,1687,27033,8+4=13,126295,n,y,1579
1,026,False,training,124971,4,21,1,131573,J,131629,J,152954,2358,21350,6-3=3,132645,y,y,1790
2,026,False,training,124971,4,21,1,137909,P,137962,P,153498,2902,15550,8+1=7,138979,n,n,3448
3,026,False,training,124971,4,21,1,144251,T,144295,T,154163,3567,9900,8+8=15,145312,n,n,1338
4,026,False,training,154569,4,21,1,154856,D,154912,D,181834,1588,26950,9+3=12,155929,y,y,2354
5,026,False,training,154569,4,21,1,161198,W,161262,W,182418,2172,21183,4-1=2,162279,n,n,1467
6,026,False,training,154569,4,21,1,167549,N,167595,N,182626,2380,15067,3+5=8,168612,y,y,1599
7,026,False,training,154569,4,21,1,173884,Z,173945,Z,183147,2901,9233,1+8=9,174962,y,y,1065
8,026,False,training,183755,4,21,1,184041,M,184079,M,210810,1481,26767,3+9=13,185095,n,n,1611
9,026,False,training,183755,4,21,1,190370,T,190396,T,211074,1745,20717,5-1=4,191412,y,y,1566
10,026,False,training,183755,4,21,1,196682,L,196696,L,211259,1930,14600,5+3=8,197712,y,y,1115
11,026,False,training,183755,4,21,1,202983,K,202996,K,211483,2154,8517,8+4=12,204012,y,n,1662
12,026,False,training,212426,4,21,1,212721,C,212745,C,239323,1344,26601,6-4=2,213762,y,y,2049
13,026,False,training,212426,4,21,1,219034,N,219079,N,239475,1496,20433,7+5=12,220096,y,y,1618
14,026,False,training,212426,4,21,1,225363,J,225379,J,239707,1728,14367,8-6=3,226396,n,n,1519
15,026,False,training,212426,4,21,1,231661,W,231679,W,240051,2072,8400,5+2=7,232696,y,y,1098
16,026,False,0,253200,5,30,1,253485,M,253513,M,290347,1551,36866,9-6=2,254529,n,n,1657
17,026,False,0,253200,5,30,1,260540,T,260562,T,290651,1855,30117,2-1=2,261579,n,y,1208
18,026,False,0,253200,5,30,1,267590,P,267612,P,290994,2198,23417,9-8=2,268629,n,n,1798
19,026,False,0,253200,5,30,1,274650,S,274679,S,291131,2335,16483,7-4=3,275696,y,y,2186
20,026,False,0,253200,5,30,1,281712,G,281746,G,294530,5734,34000,5-1=4,282762,y,y,2608
21,026,False,0,253200,5,30,2,306158,B,306212,J,295074,6278,27500,9-4=5,307229,y,NA,NA
22,026,False,0,253200,5,30,2,313249,Z,313262,Q,295307,6511,20667,6+9=14,314279,y,n,2739
23,026,False,0,253200,5,30,2,320292,Q,320312,K,295835,7039,14117,9-7=2,321329,y,y,2098
24,026,False,0,253200,5,30,2,327349,K,327362,V,344410,2930,38233,5+3=7,328379,n,n,1887
25,026,False,0,253200,5,30,2,334395,V,334429,NA,345410,3930,32183,5-5=1,335446,n,n,1748
26,026,False,0,253200,5,30,3,380642,L,380679,L,345738,4258,25450,9+4=13,381696,y,y,2195
27,026,False,0,253200,5,30,3,387719,F,387746,F,346218,4738,18883,6+9=16,388762,n,n,2249
28,026,False,0,253200,5,30,3,394783,M,394813,M,NA,NA,NA,3+7=10,395829,y,y,1342
29,026,False,0,253200,5,30,3,401841,N,401863,N,416956,993,36300,8+4=12,402879,y,n,1388
30,026,False,0,253200,5,30,3,408893,W,408913,W,417547,1584,29833,5+4=9,409929,y,y,1305
31,026,False,0,253200,5,30,4,433052,K,433079,K,417930,1967,23150,3-1=2,434096,y,y,1859
32,026,False,0,253200,5,30,4,440121,T,440146,T,418314,2351,16483,8+4=12,441163,y,y,1408
33,026,False,0,253200,5,30,4,447175,G,447196,G,418658,2695,9783,2+7=9,448213,y,y,1238
34,026,False,0,253200,5,30,4,454228,H,454279,H,469435,1054,36383,2+1=3,455296,y,y,1250
35,026,False,0,253200,5,30,4,461314,J,461329,J,469787,1406,29667,4+6=10,462346,y,y,1296
36,026,False,1,471518,5,20,1,471803,Z,471829,Z,470098,1717,22933,1+1=0,472846,n,n,1404
37,026,False,1,471518,5,20,1,476861,V,476879,V,470459,2078,16217,9+3=13,477896,n,n,2394
38,026,False,1,471518,5,20,1,481921,D,481946,D,471003,2622,9700,3-3=0,482963,y,y,1056
39,026,False,1,471518,5,20,1,486978,R,487029,R,498898,1751,27100,7+6=14,488046,n,n,2093
40,026,False,1,471518,5,20,1,492072,S,492096,S,499075,1928,22218,8+2=10,493113,y,y,1074
41,026,False,1,471518,5,20,2,500677,F,500713,F,499347,2200,17433,7-2=5,501729,y,y,2561
42,026,False,1,471518,5,20,2,505753,N,505779,N,499578,2431,12583,6+8=13,506796,y,n,1758
43,026,False,1,471518,5,20,2,510809,C,510829,C,499827,2680,7767,7+8=16,511846,n,n,2228
44,026,False,1,471518,5,20,2,515870,B,515896,B,527540,1510,26851,6+4=10,516913,y,y,1306
45,026,False,1,471518,5,20,2,520928,H,520963,H,528194,2164,22450,2+9=12,521979,n,n,2191
46,026,False,1,471518,5,20,3,541653,Q,541679,Q,528507,2477,17701,2-2=0,542696,y,y,1066
47,026,False,1,471518,5,20,3,546716,L,546729,L,530251,4221,19450,6+4=9,547746,n,n,2737
48,026,False,1,471518,5,20,3,551761,G,551780,G,530507,4477,14635,7-5=2,552796,y,y,2182
49,026,False,1,471518,5,20,3,556816,P,556829,P,532978,6948,27233,3+6=9,557846,y,y,1086
50,026,False,1,471518,5,20,3,561863,M,561879,M,533395,7365,22600,1+5=6,562896,y,y,1139
51,026,False,1,471518,5,20,4,592167,R,592180,R,533563,7533,17700,2+7=8,593196,n,n,1719
52,026,False,1,471518,5,20,4,597213,C,597230,C,533794,7764,12867,3+1=2,598246,n,n,1964
53,026,False,1,471518,5,20,4,602267,D,602280,D,568346,1416,26700,7-3=4,603296,y,n,2099
54,026,False,1,471518,5,20,4,607316,B,607330,B,568611,1681,21917,7-7=0,608346,y,y,1064
55,026,False,1,471518,5,20,4,612367,H,612380,H,569555,2625,17800,2-2=0,613396,y,y,1032
56,026,False,2,654787,5,30,1,655085,T,655113,T,570267,3337,13467,3+3=7,656130,n,n,1672
