,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,005,False,training,376623,4,21,1,376902,G,376950,G,404236,2036,27317,1+4=5,377966,y,y,1312
1,005,False,training,376623,4,21,1,383240,J,383266,J,404621,2421,21383,2+8=11,384283,n,NA,NA
2,005,False,training,376623,4,21,1,389550,T,389583,C,405949,3749,16400,8-8=0,390600,y,y,1654
3,005,False,training,376623,4,21,1,395864,C,395883,NA,NA,NA,NA,3+1=2,396900,n,n,1993
4,005,False,training,407186,4,21,1,407476,W,407517,W,434398,1647,26917,2+3=4,408533,n,n,2807
5,005,False,training,407186,4,21,1,413798,H,413833,H,434973,2222,21167,5-2=3,414850,y,y,1883
6,005,False,training,407186,4,21,1,420119,D,420133,D,436222,3471,16117,3-3=1,421150,n,n,1104
7,005,False,training,407186,4,21,1,426414,S,426450,S,436796,4045,10384,6+5=12,427467,n,n,1666
8,005,False,training,439170,4,21,1,439457,F,439483,F,466189,1472,26734,3+4=8,440500,n,n,3081
9,005,False,training,439170,4,21,1,445770,K,445800,K,467437,2720,21667,7+3=10,446817,y,y,1485
10,005,False,training,439170,4,21,1,452086,R,452117,R,468477,3760,16384,1+4=5,453133,y,y,1313
11,005,False,training,439170,4,21,1,458405,G,458417,G,469661,4944,11268,2+7=9,459433,y,y,1220
12,005,False,training,491653,4,21,1,491926,Q,491983,Q,519181,1947,27233,9+4=15,493000,n,n,2661
13,005,False,training,491653,4,21,1,498276,Z,498317,Z,520413,3179,22133,8+6=15,499333,n,n,1225
14,005,False,training,491653,4,21,1,504594,P,504617,P,520974,3740,16384,8-8=0,505633,y,y,2428
15,005,False,training,491653,4,21,1,510907,H,510933,H,521726,4492,10817,5+5=9,511950,n,n,1296
16,005,False,0,559567,5,30,1,559860,S,559884,S,596990,1839,37133,1+2=3,560900,y,y,2841
17,005,False,0,559567,5,30,1,566910,N,566934,N,597757,2606,30850,5+5=9,567950,n,n,1135
18,005,False,0,559567,5,30,1,573966,D,573984,D,599710,4559,25750,5-5=1,575000,n,n,1156
19,005,False,0,559567,5,30,1,581013,T,581034,T,600110,4959,19100,2+1=3,582050,y,y,2044
20,005,False,0,559567,5,30,1,588075,B,588100,S,600653,5502,12583,1+7=6,589117,n,n,1953
21,005,False,0,559567,5,30,2,610741,P,610767,P,647854,1803,37117,8-4=3,611784,n,n,2565
22,005,False,0,559567,5,30,2,617803,V,617834,V,648797,2746,31000,3-3=0,618850,y,y,1402
23,005,False,0,559567,5,30,2,624868,K,624884,K,649469,3418,24617,4+3=7,625900,y,y,1426
24,005,False,0,559567,5,30,2,631910,W,631934,W,650141,4090,18234,2+9=12,632950,n,y,1320
25,005,False,0,559567,5,30,2,638966,R,638984,R,650557,4506,11600,5-3=2,640000,y,n,2077
26,005,False,0,559567,5,30,3,651691,Q,651717,D,689564,2580,37883,5+1=6,652734,y,y,2288
27,005,False,0,559567,5,30,3,658747,D,658767,T,690045,3061,31301,8+3=11,659784,y,y,2004
28,005,False,0,559567,5,30,3,665798,T,665817,F,690349,3365,24567,3-2=2,666834,n,n,1228
29,005,False,0,559567,5,30,3,672857,F,672884,B,691069,4085,18217,3-3=0,673900,y,y,1618
30,005,False,0,559567,5,30,3,679917,B,679934,NA,NA,NA,NA,7-5=1,680950,n,n,1207
31,005,False,0,559567,5,30,4,692491,J,692517,J,730621,2820,38134,1+9=10,693534,y,y,1951
32,005,False,0,559567,5,30,4,699550,V,699567,V,731356,3555,31817,4+4=9,700584,n,n,1926
33,005,False,0,559567,5,30,4,706609,N,706634,N,732141,4340,25534,8+3=10,707651,n,n,1146
34,005,False,0,559567,5,30,4,713673,W,713701,W,732844,5043,19168,6+3=9,714717,y,y,1280
35,005,False,0,559567,5,30,4,720739,K,720751,K,735182,7381,14467,1-1=0,721767,y,y,1766
36,005,False,1,754873,5,20,1,755143,T,755167,T,781917,1482,26783,8+8=15,756184,n,n,3046
37,005,False,1,754873,5,20,1,760206,C,760218,C,782605,2170,22416,4-4=0,761234,y,y,1147
38,005,False,1,754873,5,20,1,765255,S,765267,S,783693,3258,18450,7+2=8,766284,n,n,3265
39,005,False,1,754873,5,20,1,770304,R,770317,R,784140,3705,13850,7-1=6,771334,y,y,2326
40,005,False,1,754873,5,20,1,775360,Q,775384,Q,785196,4761,9850,4+6=10,776401,y,y,1500
41,005,False,1,754873,5,20,2,801490,Z,801518,Z,829470,2685,27983,7-5=1,802534,n,n,2583
42,005,False,1,754873,5,20,2,806553,W,806567,W,830717,3932,24184,6+1=5,807584,n,y,3726
43,005,False,1,754873,5,20,2,811597,G,811618,G,832573,5788,20984,3+3=7,812634,n,n,1620
44,005,False,1,754873,5,20,2,816649,M,816684,M,833293,6508,16633,7-7=1,817701,n,n,1721
45,005,False,1,754873,5,20,2,821715,B,821734,B,834796,8011,13100,9-4=6,822751,n,n,2221
46,005,False,1,754873,5,20,3,838929,N,838968,N,865725,1474,26783,9+2=12,839984,n,n,1645
47,005,False,1,754873,5,20,3,844008,T,844034,T,866717,2466,22717,5+4=9,845051,y,n,2963
48,005,False,1,754873,5,20,3,849073,C,849101,C,867374,3123,18300,8-7=2,850118,n,n,2215
49,005,False,1,754873,5,20,3,854139,J,854151,J,867805,3554,13683,5+6=11,855168,y,y,1629
50,005,False,1,754873,5,20,3,859190,D,859202,D,868364,4113,9199,5+9=15,860218,n,n,1763
