,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,037,False,training,139341,4,21,1,139627,W,139657,X,171396,6472,31783,6-3=4,140674,n,n,2962
1,037,False,training,139341,4,21,1,145947,L,145974,L,174342,9418,28400,9+5=16,146990,n,NA,NA
2,037,False,training,139341,4,21,1,152259,P,152290,NA,NA,NA,NA,7+3=9,153307,n,n,2114
3,037,False,training,139341,4,21,1,158579,K,158607,NA,NA,NA,NA,3+4=7,159624,y,n,2645
4,037,False,training,174894,4,21,1,175186,M,175224,C,203124,2650,27933,8+6=15,176240,n,n,3829
5,037,False,training,174894,4,21,1,181516,C,181540,T,203734,3260,22218,3+4=8,182557,n,n,1671
6,037,False,training,174894,4,21,1,187820,T,187857,NA,204645,4171,16817,1+5=4,188874,n,n,1139
7,037,False,training,174894,4,21,1,194136,G,194158,NA,NA,NA,NA,7+7=14,195174,y,y,2374
8,037,False,training,212395,4,21,1,212686,H,212724,X,NA,NA,NA,1+3=2,213740,n,n,2538
9,037,False,training,212395,4,21,1,219005,L,219024,L,243493,5552,30800,9+5=14,220040,y,NA,NA
10,037,False,training,212395,4,21,1,225308,S,225324,S,244436,6495,25450,2+9=12,226340,n,n,1920
11,037,False,training,212395,4,21,1,231605,R,231640,X,245492,7551,20200,7+8=16,232657,n,n,1972
12,037,False,training,249527,4,21,1,249813,P,249841,X,248972,11031,17367,4+1=6,250857,n,n,1876
13,037,False,training,249527,4,21,1,256132,Z,256157,X,277205,2131,27400,5-3=2,257174,y,NA,NA
14,037,False,training,249527,4,21,1,262442,N,262457,X,277372,2298,21250,5+3=8,263474,y,y,3459
15,037,False,training,249527,4,21,1,268750,D,268774,X,277542,2468,15117,1+7=8,269790,y,n,1351
16,037,False,training,321811,4,21,1,322079,C,322091,C,277692,2618,8950,6-4=1,323107,n,n,1641
17,037,False,training,321811,4,21,1,328369,Q,328391,Q,350421,3130,28366,9+9=18,329407,y,y,1517
18,037,False,training,321811,4,21,1,334675,V,334691,V,351301,4010,22950,1+5=6,335707,y,y,1465
19,037,False,training,321811,4,21,1,340977,J,340991,J,352109,4818,17450,6-3=4,342007,n,n,1782
20,037,False,training,374227,4,21,1,374519,K,374574,K,352845,5554,11884,6+4=10,375591,y,y,1310
21,037,False,training,374227,4,21,1,380867,H,380907,H,404789,4964,30250,7-1=7,381924,n,n,1617
22,037,False,training,374227,4,21,1,387193,B,387224,B,405325,5500,24450,1+8=7,388241,n,n,1781
23,037,False,training,374227,4,21,1,393511,D,393524,D,405644,5819,18450,8-2=7,394541,n,n,1383
