,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,017,False,training,185462,4,21,1,185745,L,185776,L,212565,1538,26817,9+2=12,186793,n,n,1485
1,017,False,training,185462,4,21,1,192061,W,192093,W,213318,2291,21250,9-9=1,193110,n,n,1984
2,017,False,training,185462,4,21,1,198380,F,198426,F,213910,2883,15517,7+1=8,199443,y,y,1473
3,017,False,training,185462,4,21,1,204705,N,204726,N,214373,3346,9684,6+5=12,205743,n,n,1590
4,017,False,training,215306,4,21,1,215600,K,215626,K,242709,1765,27117,6-5=2,216643,n,n,2099
5,017,False,training,215306,4,21,1,221916,T,221960,T,243396,2452,21467,8-5=3,222976,y,y,1765
6,017,False,training,215306,4,21,1,228249,V,228326,V,243861,2917,15567,6+2=7,229343,n,n,1685
7,017,False,training,215306,4,21,1,234610,R,234643,R,244470,3526,9851,7+1=9,235660,n,n,1386
8,017,False,training,245501,4,21,1,245798,Z,245826,Z,272421,1344,26633,2-2=1,246843,n,n,1739
9,017,False,training,245501,4,21,1,252105,J,252127,J,273109,2032,21016,5+2=6,253143,n,n,1342
10,017,False,training,245501,4,21,1,258406,S,258476,F,273942,2865,15500,3+6=8,259493,n,n,1136
11,017,False,training,245501,4,21,1,264759,H,264777,H,274454,3377,9716,1+6=5,265793,n,n,2084
12,017,False,training,274955,4,21,1,275248,W,275277,W,302037,1493,26784,5+2=7,276293,y,y,1599
13,017,False,training,274955,4,21,1,281564,V,281610,V,302549,2005,20967,9+8=17,282626,y,y,2019
14,017,False,training,274955,4,21,1,287894,D,287926,D,303014,2470,15117,2+6=7,288943,n,n,1382
15,017,False,training,274955,4,21,1,294213,R,294243,R,303334,2790,9117,6+4=10,295260,y,y,1368
16,017,False,0,341270,5,20,1,341569,P,341610,P,368052,1092,26466,4-3=2,342627,n,n,1505
17,017,False,0,341270,5,20,1,346640,B,346660,B,368726,1766,22100,5-3=2,347677,y,y,1368
18,017,False,0,341270,5,20,1,351694,Z,351710,Z,369925,2965,18250,3+2=5,352727,y,y,1245
19,017,False,0,341270,5,20,1,356752,K,356793,K,370598,3638,13833,3+8=11,357810,y,y,1395
20,017,False,0,341270,5,20,1,361836,F,361877,F,371366,4406,9517,4+4=8,362893,y,y,1480
21,017,False,0,341270,5,20,2,372503,W,372527,W,399125,1331,26633,9+3=12,373543,y,y,1167
22,017,False,0,341270,5,20,2,377562,R,377577,R,399574,1780,22033,3+5=8,378593,y,y,965
23,017,False,0,341270,5,20,2,382614,T,382627,T,399829,2035,17233,4-2=3,383643,n,n,1193
24,017,False,0,341270,5,20,2,387670,H,387693,H,400132,2338,12467,5+3=7,388710,n,n,1024
25,017,False,0,341270,5,20,2,392722,N,392743,N,400421,2627,7700,1+3=4,393760,y,y,1157
26,017,False,0,341270,5,20,3,415415,B,415428,B,441685,924,26283,2+2=4,416443,y,y,1146
27,017,False,0,341270,5,20,3,420466,P,420493,P,442517,1756,22050,6+9=16,421510,n,n,1488
28,017,False,0,341270,5,20,3,425527,C,425577,C,443302,2541,17750,6-3=4,426593,n,n,1125
29,017,False,0,341270,5,20,3,430607,F,430643,F,443605,2844,13000,9+7=15,431660,n,n,1130
30,017,False,0,341270,5,20,3,435682,Q,435710,Q,444134,3373,8450,2+8=10,436727,y,y,1086
31,017,False,0,341270,5,20,4,450803,G,450843,G,477012,818,26200,5+8=14,451860,n,n,1697
32,017,False,0,341270,5,20,4,455884,R,455927,R,477509,1315,21617,6-3=3,456943,y,y,1431
33,017,False,0,341270,5,20,4,460965,Z,460977,Z,478645,2451,17700,9+2=11,461994,y,y,1418
34,017,False,0,341270,5,20,4,466010,S,466027,S,478965,2771,12967,5+1=7,467043,n,n,1218
35,017,False,0,341270,5,20,4,471062,M,471127,M,479557,3363,8467,9+8=16,472143,n,n,3158
