,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,015,False,training,158798,4,21,1,159075,Q,159108,Q,186062,1670,26984,5+2=7,160124,y,n,1121
1,015,False,training,158798,4,21,1,165391,Z,165425,Z,186478,2086,21083,2+6=8,166441,y,n,1476
2,015,False,training,158798,4,21,1,171702,L,171725,L,186814,2422,15117,2+2=5,172741,n,n,1529
3,015,False,training,158798,4,21,1,178015,V,178058,V,187165,2773,9134,7+4=10,179074,n,n,1996
4,015,False,training,187844,4,21,1,188135,K,188175,J,215311,1836,27183,7+1=8,189191,y,y,1526
5,015,False,training,187844,4,21,1,194470,S,194491,S,215886,2411,21433,3+7=9,195508,n,n,1402
6,015,False,training,187844,4,21,1,200777,T,200841,T,216285,2810,15483,9+2=12,201858,n,n,2732
7,015,False,training,187844,4,21,1,207130,D,207175,D,216941,3466,9800,5+8=13,208191,y,n,2190
8,015,False,training,229063,4,21,1,229346,C,229375,C,256206,1530,26867,2+1=0,230391,n,NA,NA
9,015,False,training,229063,4,21,1,235662,Z,235691,Z,256654,1978,21000,4-2=2,236708,y,y,1610
10,015,False,training,229063,4,21,1,241986,H,242041,F,257022,2346,15017,6+5=11,243058,y,n,2779
11,015,False,training,229063,4,21,1,248333,R,248375,X,258702,4026,10383,5-1=5,249391,n,n,1903
12,015,False,training,259396,4,21,1,259680,S,259692,X,287118,2093,27450,7+5=11,260708,n,n,2474
13,015,False,training,259396,4,21,1,265970,W,266025,X,287358,2333,21367,7+4=10,267041,n,n,3532
14,015,False,training,259396,4,21,1,272314,T,272358,X,287613,2588,15283,7+2=9,273375,y,y,2543
15,015,False,training,259396,4,21,1,278652,D,278691,D,288159,3134,9500,8+1=9,279708,y,y,2449
16,015,False,training,288566,4,21,1,288866,M,288925,M,314990,815,26100,6+8=15,289941,n,n,2472
