,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,032,False,training,170633,4,21,1,170924,W,170955,W,198153,1963,27234,5+8=14,171972,n,n,1348
1,032,False,training,170633,4,21,1,177242,G,177272,G,199304,3114,22067,1+2=3,178289,y,y,1048
2,032,False,training,170633,4,21,1,183559,F,183572,F,199752,3562,16217,7+1=8,184589,y,y,1020
3,032,False,training,170633,4,21,1,189855,B,189889,B,200041,3851,10183,9-4=5,190906,y,n,1742
4,032,False,training,200753,4,21,1,201049,S,201106,S,227817,1443,26735,1+7=8,202122,y,y,1359
5,032,False,training,200753,4,21,1,207388,Q,207439,Q,228280,1906,20867,8-1=6,208456,n,n,1377
6,032,False,training,200753,4,21,1,213731,V,213772,V,228808,2434,15067,9-9=0,214789,y,y,1491
7,032,False,training,200753,4,21,1,220050,M,220072,M,229224,2850,9183,8-3=5,221089,y,y,2295
8,032,False,training,229711,4,21,1,229999,W,230022,W,256600,1360,26602,7+2=9,231039,y,y,1209
9,032,False,training,229711,4,21,1,236315,H,236339,H,257065,1825,20750,9+9=18,237356,y,y,1308
10,032,False,training,229711,4,21,1,242616,J,242639,J,258040,2800,15433,2-2=1,243656,n,n,1520
11,032,False,training,229711,4,21,1,248920,F,248939,F,258409,3169,9500,2-1=2,249956,n,n,1556
12,032,False,training,288911,4,21,1,289181,K,289239,K,315847,1357,26634,6+5=11,290256,y,y,1384
13,032,False,training,288911,4,21,1,295523,Z,295556,Z,316264,1774,20734,1+1=2,296572,y,y,1165
14,032,False,training,288911,4,21,1,301844,R,301872,R,316631,2141,14784,4+2=6,302889,y,y,1167
15,032,False,training,288911,4,21,1,308158,C,308189,C,317144,2654,8983,6-3=3,309206,y,y,1346
16,032,False,0,328859,5,30,1,329169,N,329239,N,365913,1406,36700,4-4=0,330256,y,y,1240
17,032,False,0,328859,5,30,1,336268,H,336289,H,366248,1741,29984,3+6=8,337306,n,n,1405
18,032,False,0,328859,5,30,1,343320,S,343339,S,366600,2093,23300,9+3=12,344356,y,y,1173
19,032,False,0,328859,5,30,1,350368,Q,350389,Q,367032,2525,16667,9-9=1,351406,n,n,1770
20,032,False,0,328859,5,30,1,357424,W,357456,W,367513,3006,10083,7+5=12,358473,y,y,1088
21,032,False,0,328859,5,30,2,376747,D,376773,D,413304,1214,36567,9+5=16,377789,n,n,1835
22,032,False,0,328859,5,30,2,383806,T,383839,T,413704,1614,29900,1+8=9,384856,y,y,1009
23,032,False,0,328859,5,30,2,390867,C,390889,C,414136,2046,23283,9-9=0,391906,y,y,1494
24,032,False,0,328859,5,30,2,397930,R,397956,R,414953,2863,17033,8-3=6,398973,n,n,1563
25,032,False,0,328859,5,30,2,404995,J,405023,J,415400,3310,10400,7-6=1,406039,y,y,1377
26,032,False,0,328859,5,30,3,416547,V,416573,V,453225,1335,36684,9-6=2,417589,n,y,1364
27,032,False,0,328859,5,30,3,423611,H,423639,H,453529,1639,29917,1-1=0,424656,y,y,1801
28,032,False,0,328859,5,30,3,430676,M,430706,M,454152,2262,23483,8+2=10,431723,y,y,1502
29,032,False,0,328859,5,30,3,437740,P,437773,P,454441,2551,16700,7+6=14,438790,n,n,1939
30,032,False,0,328859,5,30,3,444802,G,444840,G,455001,3111,10200,2-2=1,445856,n,n,1881
31,032,False,0,328859,5,30,4,469952,C,469990,C,506601,1344,36635,7-5=2,471006,y,n,1915
32,032,False,0,328859,5,30,4,477026,D,477040,D,506953,1696,29950,8-5=2,478056,n,n,1809
33,032,False,0,328859,5,30,4,484067,S,484090,S,507384,2127,23318,6-3=4,485106,n,n,1606
34,032,False,0,328859,5,30,4,491119,L,491140,L,508136,2879,17033,7+8=16,492156,n,n,2491
35,032,False,0,328859,5,30,4,498168,W,498190,W,508984,3727,10833,5-2=5,499206,n,n,1474
36,032,False,1,509845,5,20,1,510128,V,510141,V,537337,1930,27233,8-4=3,511156,n,n,2181
37,032,False,1,509845,5,20,1,515179,Z,515206,Z,538072,2665,22900,8+8=16,516223,y,y,1241
38,032,False,1,509845,5,20,1,520234,G,520256,G,538793,3386,18567,5+2=7,521273,y,y,1296
39,032,False,1,509845,5,20,1,525295,J,525306,M,539161,3754,13883,3+4=7,526323,y,y,1334
40,032,False,1,509845,5,20,1,530341,M,530356,NA,NA,NA,NA,4-3=2,531373,n,n,3116
41,032,False,1,509845,5,20,2,550964,F,550990,F,577849,1575,26883,7-3=5,552006,n,n,2755
42,032,False,1,509845,5,20,2,556021,W,556040,W,578617,2343,22602,3+5=9,557056,n,n,1496
43,032,False,1,509845,5,20,2,561079,H,561107,H,579095,2821,18017,1+4=5,562123,y,y,1101
44,032,False,1,509845,5,20,2,566140,N,566157,N,579529,3255,13400,2+7=8,567173,n,n,1379
45,032,False,1,509845,5,20,2,571197,C,571223,C,579912,3638,8717,4+9=13,572240,y,y,2391
46,032,False,1,509845,5,20,3,587068,B,587107,B,614153,1762,27083,6+4=9,588123,n,n,1486
47,032,False,1,509845,5,20,3,592140,K,592157,K,614649,2258,22517,7-3=4,593173,y,y,1635
48,032,False,1,509845,5,20,3,597189,D,597207,D,615145,2754,17967,3+5=8,598223,y,y,1177
49,032,False,1,509845,5,20,3,602247,J,602273,J,617241,4850,15000,8+7=15,603290,y,y,2254
50,032,False,1,509845,5,20,3,607304,Q,607323,F,617913,5522,10617,6-1=5,608340,y,y,2196
51,032,False,1,509845,5,20,4,619582,Z,619623,Z,646392,1518,26800,5+5=10,620640,y,y,1065
52,032,False,1,509845,5,20,4,624660,H,624673,H,646824,1950,22184,7+5=11,625690,n,n,1886
53,032,False,1,509845,5,20,4,629706,P,629723,P,647369,2495,17683,6-3=4,630740,n,n,2132
54,032,False,1,509845,5,20,4,634760,W,634773,W,647752,2878,13017,9+7=16,635790,y,y,2107
55,032,False,1,509845,5,20,4,639802,F,639823,F,648056,3182,8267,7+2=9,640840,y,y,1216
56,032,False,2,663912,5,30,1,664222,M,664240,M,700600,1059,36383,3+5=8,665257,y,y,1152
57,032,False,2,663912,5,30,1,671276,T,671307,T,701209,1668,29933,3+3=7,672324,n,n,1349
58,032,False,2,663912,5,30,1,678343,L,678357,L,701593,2052,23267,5+4=9,679374,y,y,1115
59,032,False,2,663912,5,30,1,685393,J,685407,J,702056,2515,16683,8-4=4,686424,y,y,1472
60,032,False,2,663912,5,30,1,692439,G,692474,G,704537,4996,12100,7-3=5,693490,n,n,2422
61,032,False,2,663912,5,30,2,705602,B,705640,B,742024,1116,36417,2+9=12,706657,n,n,1832
62,032,False,2,663912,5,30,2,712678,N,712690,N,742552,1644,29900,7-4=2,713707,n,n,1757
63,032,False,2,663912,5,30,2,719719,Z,719740,Z,743048,2140,23334,5+4=9,720757,y,y,1700
64,032,False,2,663912,5,30,2,726775,H,726790,H,743480,2572,16717,3+7=9,727807,n,n,1241
65,032,False,2,663912,5,30,2,733818,R,733840,R,743912,3004,10100,5+8=13,734857,y,y,2879
66,032,False,2,663912,5,30,3,751563,Q,751591,Q,788585,1710,37018,9+3=13,752607,n,n,1786
67,032,False,2,663912,5,30,3,758623,K,758640,K,789176,2301,30567,8+9=17,759657,y,y,1536
68,032,False,2,663912,5,30,3,765673,F,765690,F,789768,2893,24102,3+8=12,766707,n,n,2005
69,032,False,2,663912,5,30,3,772721,S,772740,S,790313,3438,17600,6-3=4,773757,n,n,2012
70,032,False,2,663912,5,30,3,779780,P,779807,P,790889,4014,11117,7-3=4,780824,y,y,2528
71,032,False,2,663912,5,30,4,792201,C,792225,C,830040,2549,37849,6-4=1,793241,n,n,1887
72,032,False,2,663912,5,30,4,799255,J,799274,J,831593,4102,32350,6+8=13,800291,y,n,1749
73,032,False,2,663912,5,30,4,806311,G,806324,G,832393,4902,26100,2+7=8,807341,n,n,1788
74,032,False,2,663912,5,30,4,813354,T,813374,T,832776,5285,19433,8-4=4,814391,y,y,1473
75,032,False,2,663912,5,30,4,820403,W,820424,W,833209,5718,12817,2+8=11,821441,n,n,1639
76,032,False,3,845396,5,20,1,845664,N,845691,N,873016,2024,27350,4+5=8,846707,n,n,1285
77,032,False,3,845396,5,20,1,850726,F,850757,F,873465,2473,22734,6-2=6,851774,n,n,1531
78,032,False,3,845396,5,20,1,855795,R,855807,R,876264,5272,20484,1+5=6,856824,y,y,1072
79,032,False,3,845396,5,20,1,860837,H,860857,H,876792,5800,15967,2+2=4,861874,y,y,1079
80,032,False,3,845396,5,20,1,865898,Z,865941,Z,877912,6920,12000,6+3=9,866957,y,y,3036
81,032,False,3,845396,5,20,2,886980,S,887008,S,913753,1478,26783,4-4=0,888024,y,y,1728
82,032,False,3,845396,5,20,2,892048,L,892074,L,914121,1846,22083,3+1=2,893091,n,n,1653
83,032,False,3,845396,5,20,2,897107,B,897124,B,914521,2246,17433,1-1=1,898141,n,n,2524
84,032,False,3,845396,5,20,2,902152,M,902174,M,914777,2502,12633,9-7=3,903191,n,n,1490
85,032,False,3,845396,5,20,2,907202,J,907224,J,915305,3030,8117,7+2=8,908241,n,n,2247
86,032,False,3,845396,5,20,3,923448,Z,923474,Z,950936,2194,27500,5+2=7,924491,y,y,1581
87,032,False,3,845396,5,20,3,928512,Q,928524,K,951545,2803,23050,9-4=6,929541,n,n,3124
88,032,False,3,845396,5,20,3,933553,H,933574,H,952280,3538,18734,3+9=13,934591,n,n,1305
89,032,False,3,845396,5,20,3,938604,P,938624,P,952840,4098,14250,9+3=13,939641,n,n,1583
90,032,False,3,845396,5,20,3,943660,T,943691,T,953753,5011,10100,5+1=6,944708,y,y,2388
91,032,False,3,845396,5,20,4,955033,M,955058,M,982121,1796,27100,7-6=1,956075,y,y,1422
92,032,False,3,845396,5,20,4,960087,V,960108,V,982520,2195,22450,1+8=7,961124,n,n,2181
