,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,040,False,training,159479,4,21,1,159758,D,159788,D,186902,1746,27150,2+3=5,160805,y,y,1601
1,040,False,training,159479,4,21,1,166074,K,166121,K,187431,2275,21333,3-2=2,167138,n,n,1988
2,040,False,training,159479,4,21,1,172403,H,172471,H,188181,3025,15734,2+4=7,173488,n,n,1590
3,040,False,training,159479,4,21,1,178752,L,178821,L,188503,3347,9717,6-6=0,179838,y,y,1128
4,040,False,training,188929,4,21,1,189214,C,189255,C,217510,2938,28284,6+2=7,190271,n,n,2151
5,040,False,training,188929,4,21,1,195544,B,195588,G,219654,5082,24100,6-6=1,196605,n,y,986
6,040,False,training,188929,4,21,1,201872,R,201921,L,220070,5498,18183,3+9=13,202938,n,n,2093
7,040,False,training,188929,4,21,1,208215,T,208255,T,220406,5834,12183,6+1=5,209271,n,n,2238
8,040,False,training,236810,4,21,1,237080,W,237122,W,267334,4945,30250,7-4=3,238138,y,y,3276
9,040,False,training,236810,4,21,1,243414,F,243438,F,272823,10434,29417,4-3=2,244455,n,n,1823
10,040,False,training,236810,4,21,1,249717,H,249738,NA,NA,NA,NA,5-3=2,250755,y,y,1732
11,040,False,training,236810,4,21,1,256027,L,256072,NA,NA,NA,NA,5+7=12,257088,y,y,3623
12,040,False,training,300626,4,21,1,300893,P,300922,P,327894,1705,27000,5+1=6,301938,y,y,1812
13,040,False,training,300626,4,21,1,307213,B,307255,B,328422,2233,21200,6+5=11,308272,y,y,1639
14,040,False,training,300626,4,21,1,313534,C,313555,C,328998,2809,15483,4+4=9,314572,n,n,1242
15,040,False,training,300626,4,21,1,319848,K,319872,K,329478,3289,9633,3-2=1,320888,y,y,959
16,040,False,training,330511,4,21,1,330816,T,330855,T,357686,1530,26867,7-4=2,331872,n,n,2102
17,040,False,training,330511,4,21,1,337142,F,337172,F,358006,1850,20867,7+7=13,338188,n,n,1210
18,040,False,training,330511,4,21,1,343468,D,343505,D,358759,2603,15283,7+4=10,344522,n,n,1485
19,040,False,training,330511,4,21,1,349789,J,349822,J,359063,2907,9267,7-5=1,350839,n,n,1376
20,040,False,training,359854,4,21,1,360144,G,360172,G,387111,1638,26967,4-1=2,361189,n,n,1777
21,040,False,training,359854,4,21,1,366467,W,366522,W,387526,2053,21033,9-1=8,367539,y,y,1459
22,040,False,training,359854,4,21,1,372817,P,372855,P,387991,2518,15167,6-6=1,373872,n,n,1319
23,040,False,training,359854,4,21,1,379139,R,379155,R,388311,2838,9183,3+2=5,380172,y,y,1258
24,040,False,training,396677,4,21,1,396963,D,397005,D,423894,1638,26917,1+3=4,398022,y,y,1265
25,040,False,training,396677,4,21,1,403292,L,403306,L,424039,1783,20767,5+6=11,404322,y,y,1621
26,040,False,training,396677,4,21,1,409590,K,409639,K,424230,1974,14617,9-9=0,410655,y,n,1016
27,040,False,training,396677,4,21,1,415925,J,415939,J,424646,2390,8734,9+9=18,416955,y,y,1212
28,040,False,training,431259,4,21,1,431532,S,431572,S,459286,2380,27750,9-6=3,432589,y,y,2074
29,040,False,training,431259,4,21,1,437853,Q,437889,Q,459734,2828,21884,7+5=11,438906,n,n,2813
30,040,False,training,431259,4,21,1,444180,P,444222,P,460087,3181,15900,8+7=16,445239,n,n,3663
31,040,False,training,431259,4,21,1,450514,V,450572,J,461863,4957,11317,8-3=6,451589,n,n,3986
32,040,False,training,465495,4,21,1,465776,K,465789,K,493591,2518,27834,2+2=4,466806,y,y,1536
33,040,False,training,465495,4,21,1,472071,N,472089,N,493926,2853,21867,6-5=2,473106,n,n,2517
34,040,False,training,465495,4,21,1,478376,W,478422,W,494454,3381,16067,3+4=8,479439,n,n,1512
35,040,False,training,465495,4,21,1,484715,D,484756,D,494759,3686,10033,5+5=9,485772,n,n,1531
36,040,False,training,501810,4,21,1,502100,C,502123,C,529030,1640,26933,2+8=11,503139,n,n,1893
