,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,043,False,training,214512,4,21,1,214796,Z,214827,Z,242095,1967,27300,5+4=9,215844,y,y,1819
1,043,False,training,214512,4,21,1,221111,H,221144,H,242814,2686,21700,7+9=16,222160,y,n,1615
2,043,False,training,214512,4,21,1,227433,C,227477,C,243424,3296,15983,8+9=17,228494,y,y,1921
3,043,False,training,214512,4,21,1,233759,G,233794,X,245455,5327,11684,6-1=4,234810,n,n,1877
4,043,False,training,246390,4,21,1,246682,N,246695,N,273534,1573,26866,6-2=6,247710,n,n,2224
5,043,False,training,246390,4,21,1,252976,Q,253010,Q,274206,2245,21233,6-6=1,254027,n,n,1508
6,043,False,training,246390,4,21,1,259290,V,259327,V,274686,2725,15383,6+9=14,260344,y,n,2919
7,043,False,training,246390,4,21,1,265611,D,265627,D,275311,3350,9717,6+2=7,266644,n,n,1482
8,043,False,training,276263,4,21,1,276552,T,276594,J,305390,3545,28850,7+2=9,277610,y,y,2406
9,043,False,training,276263,4,21,1,282875,S,282911,S,305870,4025,22983,5+3=7,283927,n,n,1384
10,043,False,training,276263,4,21,1,289195,G,289211,G,306495,4650,17317,9+9=18,290227,y,y,1659
11,043,False,training,276263,4,21,1,295491,C,295527,C,309215,7370,13717,9-7=3,296544,n,n,2191
12,043,False,training,310119,4,21,1,310407,F,310461,F,339166,3405,28733,6+5=11,311477,y,y,1594
13,043,False,training,310119,4,21,1,316751,J,316777,X,342590,6829,25850,1+7=8,317794,y,y,1406
14,043,False,training,310119,4,21,1,323059,D,323094,X,350031,14270,26967,5+6=11,324111,y,y,2112
15,043,False,training,310119,4,21,1,329386,Z,329427,NA,NA,NA,NA,8+9=17,330444,y,y,1283
16,043,False,0,385795,5,20,1,386088,V,386111,V,412752,1257,26666,9-2=8,387127,n,n,1480
17,043,False,0,385795,5,20,1,391152,L,391194,L,413918,2423,22750,5-2=5,392211,n,y,1612
18,043,False,0,385795,5,20,1,396237,K,396277,S,414286,2791,18033,9-5=4,397294,y,y,2144
19,043,False,0,385795,5,20,1,401321,S,401361,Q,414735,3240,13400,6+5=12,402377,n,n,1910
20,043,False,0,385795,5,20,1,406403,M,406427,M,415070,3575,8667,8+7=16,407444,n,n,2602
21,043,False,0,385795,5,20,2,416290,B,416327,B,442575,913,26283,8-5=2,417344,n,n,1951
22,043,False,0,385795,5,20,2,421364,Q,421395,Q,443120,1458,21749,2+5=8,422411,n,n,1699
23,043,False,0,385795,5,20,2,426432,W,426477,W,444031,2369,17583,6-1=4,427494,n,n,2121
