,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,022,False,training,160240,4,21,1,160530,L,160562,L,187421,1559,26884,2+2=4,161578,y,y,1380
1,022,False,training,160240,4,21,1,166851,Z,166879,Z,187902,2040,21050,9+5=16,167895,n,n,2103
2,022,False,training,160240,4,21,1,173161,S,173195,S,188269,2407,15100,5+4=9,174212,y,y,1466
3,022,False,training,160240,4,21,1,179482,W,179528,W,188653,2791,9150,5+7=12,180545,y,y,1676
4,022,False,training,205131,4,21,1,205409,V,205462,V,232174,1395,26750,7-7=0,206478,y,y,2944
5,022,False,training,205131,4,21,1,211757,K,211795,K,232749,1970,20984,4+9=14,212812,n,n,2722
6,022,False,training,205131,4,21,1,218077,G,218128,G,233437,2658,15334,6+9=16,219145,n,n,1317
7,022,False,training,205131,4,21,1,224416,H,224462,H,234174,3395,9750,3+4=8,225478,n,n,1192
8,022,False,training,234789,4,21,1,235084,T,235112,T,261966,1554,26883,8-1=7,236128,y,y,1566
9,022,False,training,234789,4,21,1,241400,Q,241445,Q,263597,3185,22183,9-6=3,242462,y,y,1328
10,022,False,training,234789,4,21,1,247738,B,247778,V,264189,3777,16434,4+7=11,248795,y,n,2338
11,022,False,training,234789,4,21,1,254060,J,254095,J,264910,4498,10850,1+4=5,255112,y,y,1526
12,022,False,training,275800,4,21,1,276087,R,276145,R,303165,1703,27050,7-4=3,277162,y,y,1716
13,022,False,training,275800,4,21,1,282434,K,282479,K,303885,2423,21433,9+5=14,283495,y,y,1959
14,022,False,training,275800,4,21,1,288773,N,288829,N,304317,2855,15517,7+1=9,289845,n,n,1257
15,022,False,training,275800,4,21,1,295108,S,295145,S,304782,3320,9667,7-1=6,296162,y,y,1291
16,022,False,0,329120,5,20,1,329419,F,329446,F,356477,1664,27066,7-6=1,330462,y,y,1984
17,022,False,0,329120,5,20,1,334482,V,334529,V,356862,2049,22367,6-2=6,335545,n,n,1108
18,022,False,0,329120,5,20,1,339558,B,339595,B,357246,2433,17684,5+9=14,340612,y,y,1290
19,022,False,0,329120,5,20,1,344625,T,344645,T,357582,2769,12967,4+1=5,345662,y,y,1360
20,022,False,0,329120,5,20,1,349689,W,349729,W,357965,3152,8267,8+3=11,350745,y,y,1316
21,022,False,0,329120,5,20,2,358640,Z,358679,Z,385822,1775,27167,5-2=3,359695,y,y,2479
22,022,False,0,329120,5,20,2,363720,R,363762,R,386125,2078,22400,9+7=15,364779,n,n,1715
