,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,035,False,training,180987,4,21,1,181277,F,181309,F,207985,1426,26716,6-6=1,182325,n,n,1381
1,035,False,training,180987,4,21,1,187596,W,187642,W,208777,2218,21167,6+9=14,188658,y,n,1975
2,035,False,training,180987,4,21,1,193920,R,193942,R,209465,2906,15550,6-1=4,194958,n,n,1244
3,035,False,training,180987,4,21,1,200234,D,200258,D,209921,3362,9700,5+5=10,201275,y,y,1791
4,035,False,training,211343,4,21,1,211637,K,211675,K,238209,1300,26567,3+3=7,212692,n,n,1501
5,035,False,training,211343,4,21,1,217960,Z,217992,Z,238944,2035,20984,7+8=16,219008,n,n,2553
6,035,False,training,211343,4,21,1,224274,G,224309,G,239865,2956,15583,5-3=2,225325,y,n,1452
7,035,False,training,211343,4,21,1,230591,M,230608,M,240305,3396,9733,4+5=8,231625,n,n,1265
8,035,False,training,241040,4,21,1,241336,F,241359,F,268049,1457,26717,7-7=0,242375,y,y,1642
9,035,False,training,241040,4,21,1,247652,N,247675,N,268554,1962,20917,1+2=3,248692,y,y,1205
10,035,False,training,241040,4,21,1,253955,J,253975,J,269153,2561,15217,9-9=1,254992,n,n,1345
11,035,False,training,241040,4,21,1,260265,W,260292,W,273113,6521,12850,7-6=1,261309,y,y,2500
12,035,False,training,296727,4,21,1,296999,Q,297025,Q,323593,1350,26600,2+5=7,298042,y,y,2551
13,035,False,training,296727,4,21,1,303310,V,303342,V,324057,1814,20750,6-5=2,304359,n,y,1754
14,035,False,training,296727,4,21,1,309623,K,309642,K,324874,2631,15267,1+3=4,310659,y,y,1103
15,035,False,training,296727,4,21,1,315924,G,315942,G,325337,3094,9433,9-9=1,316959,n,n,1298
