,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,024,False,training,136537,4,21,1,136825,G,136839,G,163808,1685,27000,7+1=9,137856,n,n,1151
1,024,False,training,136537,4,21,1,143125,F,143173,F,164273,2150,21133,9-6=2,144189,n,n,1130
2,024,False,training,136537,4,21,1,149463,J,149506,J,164441,2318,14967,1+1=0,150523,n,n,1565
3,024,False,training,136537,4,21,1,155794,M,155823,M,164969,2846,9183,1+6=5,156839,n,n,1425
4,024,False,training,165697,4,21,1,165980,Q,166023,Q,192607,1300,26617,7-4=2,167039,n,n,2096
5,024,False,training,165697,4,21,1,172317,D,172356,T,192895,1588,20567,3+4=8,173373,n,n,1156
6,024,False,training,165697,4,21,1,178638,T,178689,D,193160,1853,14500,1+3=2,179706,n,n,1174
7,024,False,training,165697,4,21,1,184970,C,185006,C,195960,4653,17300,9+1=10,186023,y,y,1241
8,024,False,training,213311,4,21,1,213596,Z,213656,Z,196385,5078,11401,3+8=11,214673,y,y,2103
9,024,False,training,213311,4,21,1,219943,G,219973,G,240016,1093,26385,4+7=10,220989,n,n,1235
10,024,False,training,213311,4,21,1,226256,L,226290,L,240408,1485,20467,9+9=18,227306,y,y,1486
11,024,False,training,213311,4,21,1,232572,V,232606,V,240872,1949,14617,9-2=8,233623,n,n,2129
12,024,False,training,246526,4,21,1,246798,M,246840,M,241096,2173,8516,9-1=9,247856,n,n,1480
13,024,False,training,246526,4,21,1,253128,H,253156,H,273328,1238,26517,4+9=13,254173,y,y,2411
14,024,False,training,246526,4,21,1,259448,R,259490,R,273888,1798,20767,9-8=2,260506,n,n,1182
15,024,False,training,246526,4,21,1,265776,T,265789,T,274104,2014,14650,4+1=6,266806,n,n,1537
16,024,False,0,276106,5,30,1,276400,Q,276440,Q,274304,2214,8550,6-5=1,277456,y,n,1873
17,024,False,0,276106,5,30,1,283471,S,283523,S,313064,1274,36650,8-3=5,284540,y,y,2924
18,024,False,0,276106,5,30,1,290554,P,290590,P,313889,2099,30400,8+6=15,291606,n,n,2697
19,024,False,0,276106,5,30,1,297631,F,297673,F,314224,2434,23667,6-1=5,298690,y,y,1879
20,024,False,0,276106,5,30,1,304713,B,304740,B,314456,2666,16817,3-2=1,305756,y,y,1852
21,024,False,0,276106,5,30,2,320480,G,320506,G,317736,5946,34250,9-2=7,321523,y,y,1645
22,024,False,0,276106,5,30,2,327550,N,327606,N,318289,6499,27733,3+7=10,328623,y,y,1882
23,024,False,0,276106,5,30,2,334644,D,334656,D,319065,7275,21417,2+3=5,335673,y,y,1391
24,024,False,0,276106,5,30,2,341685,W,341723,W,319311,7521,14600,4+1=5,342740,y,y,1227
25,024,False,0,276106,5,30,2,348765,V,348790,V,357064,1191,36583,1+4=3,349806,n,n,1914
26,024,False,0,276106,5,30,3,371551,M,371590,M,357328,1455,29750,9-1=8,372606,y,y,1546
27,024,False,0,276106,5,30,3,378631,B,378673,B,357536,1663,22917,3+5=9,379690,n,n,1246
28,024,False,0,276106,5,30,3,385713,Z,385740,Z,358232,2359,16534,8+1=9,386756,y,y,1179
29,024,False,0,276106,5,30,3,392779,L,392791,L,358625,2752,9866,7+4=10,393806,n,n,1362
30,024,False,0,276106,5,30,3,399830,K,399857,K,408320,1413,36767,3+4=8,400873,n,n,2063
31,024,False,0,276106,5,30,4,410536,N,410573,N,408664,1757,30017,5-5=0,411590,y,y,1538
32,024,False,0,276106,5,30,4,417604,W,417623,W,409080,2173,23367,4+6=10,418640,y,n,2136
33,024,False,0,276106,5,30,4,424658,S,424690,S,409440,2533,16683,2-2=1,425706,n,n,1958
34,024,False,0,276106,5,30,4,431720,H,431756,H,409664,2757,9833,5+3=8,432773,y,y,1370
35,024,False,0,276106,5,30,4,438790,D,438823,D,446647,757,36100,9+2=12,439840,n,n,1527
36,024,False,1,454610,5,20,1,454881,V,454906,V,447360,1470,29767,3+5=9,455923,n,n,1829
37,024,False,1,454610,5,20,1,459948,C,459973,C,447817,1927,23167,9+1=9,460990,n,n,1697
38,024,False,1,454610,5,20,1,465011,F,465023,F,448136,2246,16417,3+4=7,466040,y,y,1233
39,024,False,1,454610,5,20,1,470059,Z,470073,Z,448519,2629,9733,8+2=9,471090,n,n,2829
40,024,False,1,454610,5,20,1,475113,G,475140,G,481655,1440,26783,7-2=7,476156,n,NA,NA
41,024,False,1,454610,5,20,2,488896,L,488923,L,482031,1816,22083,6+9=16,489940,n,n,2964
42,024,False,1,454610,5,20,2,493962,M,493990,M,482664,2449,17667,6+4=9,495006,n,n,1242
43,024,False,1,454610,5,20,2,499020,J,499056,J,483064,2849,13017,7+4=10,500073,n,n,1079
44,024,False,1,454610,5,20,2,504096,B,504123,B,483271,3056,8167,8+4=13,505140,n,n,2948
45,024,False,1,454610,5,20,2,509162,Q,509190,Q,514903,663,26000,9-1=8,510206,y,y,1321
46,024,False,1,454610,5,20,3,522395,W,522407,W,516248,2008,22283,9-9=0,523423,y,y,3609
47,024,False,1,454610,5,20,3,527435,N,527457,N,516784,2544,17767,9+2=11,528473,y,y,1215
48,024,False,1,454610,5,20,3,532494,K,532506,K,517080,2840,12983,7+6=13,533523,y,y,2772
49,024,False,1,454610,5,20,3,537537,Z,537557,Z,517488,3248,8333,1+7=8,538573,y,y,2059
50,024,False,1,454610,5,20,3,542584,H,542625,H,548832,1142,26450,8+1=9,543640,y,y,1543
51,024,False,1,454610,5,20,4,551030,B,551057,B,549272,1582,21850,4+3=6,552073,n,n,1935
52,024,False,1,454610,5,20,4,556093,T,556140,T,549736,2046,17267,6+8=15,557157,n,n,2010
53,024,False,1,454610,5,20,4,561182,G,561207,G,550008,2318,12483,6+8=13,562223,y,NA,NA
54,024,False,1,454610,5,20,4,566245,D,566290,D,550248,2558,7648,4-3=2,567307,n,n,2780
55,024,False,1,454610,5,20,4,571331,R,571373,R,577185,761,26167,9-9=0,572390,y,y,1082
56,024,False,2,590281,5,30,1,590565,K,590590,K,577479,1055,21367,8+6=15,591607,n,n,3177
57,024,False,2,590281,5,30,1,597632,J,597657,J,577783,1359,16600,9+8=17,598673,y,y,2934
58,024,False,2,590281,5,30,1,604693,H,604740,H,578024,1600,11767,8+3=11,605757,y,y,1402
59,024,False,2,590281,5,30,1,611774,F,611790,F,578288,1864,6950,9-8=2,612807,n,n,1824
60,024,False,2,590281,5,30,1,618821,C,618857,C,627320,1413,36767,3+5=8,619873,y,y,1271
