,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,021,False,training,196830,4,21,1,197107,F,197138,F,224957,2552,27850,1+5=6,198155,y,y,1273
1,021,False,training,196830,4,21,1,203418,T,203439,T,225453,3048,22050,4-3=2,204455,n,n,1797
2,021,False,training,196830,4,21,1,209727,Q,209755,Q,226381,3976,16650,8-6=3,210771,n,n,2571
3,021,False,training,196830,4,21,1,216037,B,216072,B,226957,4552,10917,8-3=6,217088,n,n,3716
4,021,False,training,242410,4,21,1,242694,W,242722,W,269574,1535,26884,1+2=1,243738,n,n,1354
5,021,False,training,242410,4,21,1,249007,C,249055,C,270325,2286,21300,7+7=14,250072,y,y,1556
6,021,False,training,242410,4,21,1,255336,S,255388,S,270933,2894,15568,5+1=6,256405,y,y,1239
7,021,False,training,242410,4,21,1,261670,K,261722,K,271876,3837,10183,7-7=1,262738,n,NA,NA
8,021,False,training,283692,4,21,1,283962,N,283988,N,310670,1431,26717,5-4=1,285005,y,y,1808
9,021,False,training,283692,4,21,1,290267,L,290322,L,311310,2071,21017,9+4=15,291338,n,y,2835
10,021,False,training,283692,4,21,1,296605,V,296622,V,312013,2774,15417,4+4=8,297638,y,y,1360
11,021,False,training,283692,4,21,1,302914,M,302938,M,312548,3309,9633,7-5=2,303955,y,y,1722
12,021,False,training,313365,4,21,1,313667,R,313722,X,340774,1801,27100,8+6=14,314738,y,NA,NA
13,021,False,training,313365,4,21,1,320006,G,320038,X,340949,1976,20934,9+4=15,321055,n,n,3086
14,021,False,training,313365,4,21,1,326324,T,326355,T,341373,2400,15050,9+6=15,327372,y,y,2257
15,021,False,training,313365,4,21,1,332634,S,332672,S,341764,2791,9117,2-2=0,333688,y,y,2485
16,021,False,0,387011,5,20,1,387312,Z,387339,Z,414534,1812,27233,5+3=8,388355,y,y,1586
17,021,False,0,387011,5,20,1,392373,K,392406,K,415732,3010,23350,9-1=8,393422,y,y,1310
18,021,False,0,387011,5,20,1,397448,F,397489,F,416774,4052,19317,4+1=6,398505,n,n,1356
19,021,False,0,387011,5,20,1,402520,V,402555,V,417422,4700,14900,7-6=1,403572,y,y,1577
20,021,False,0,387011,5,20,1,407600,P,407655,P,417878,5156,10250,8-8=1,408672,n,n,2301
21,021,False,0,387011,5,20,2,418748,W,418789,W,445573,1467,26800,7+6=13,419805,y,y,2559
