,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,042,False,training,101332,4,21,1,101610,V,101630,NA,NA,NA,NA,2+3=4,102636,n,NA,NA
1,042,False,training,101332,4,21,1,107900,F,107924,NA,NA,NA,NA,9+9=17,108930,n,n,1081
2,042,False,training,101332,4,21,1,114194,S,114236,NA,NA,NA,NA,7+3=9,115240,n,n,2779
3,042,False,training,101332,4,21,1,120501,N,120515,NA,NA,NA,NA,6+2=8,121520,y,NA,NA
4,042,False,training,134806,4,21,1,135101,R,135144,M,161341,1014,26220,1+8=7,136148,n,NA,NA
5,042,False,training,134806,4,21,1,141414,Q,141450,NA,NA,NA,NA,8+8=16,142455,y,y,1629
6,042,False,training,134806,4,21,1,147719,L,147759,NA,NA,NA,NA,8+5=13,148766,y,n,3206
7,042,False,training,134806,4,21,1,154028,M,154042,NA,NA,NA,NA,1+4=3,155052,n,n,1824
8,042,False,training,189963,4,21,1,190251,H,190277,G,217059,1626,26805,4-1=3,191283,y,y,2320
9,042,False,training,189963,4,21,1,196544,V,196556,NA,NA,NA,NA,5-5=1,197561,n,n,1547
10,042,False,training,189963,4,21,1,202824,T,202857,NA,NA,NA,NA,4+3=7,203861,y,y,1958
11,042,False,training,189963,4,21,1,209124,G,209153,NA,NA,NA,NA,5+9=15,210159,n,n,1860
12,042,False,training,237829,4,21,1,238099,N,238129,N,265004,1690,26899,7-3=4,239133,y,y,3839
13,042,False,training,237829,4,21,1,244394,C,244417,C,265299,1985,20907,5+4=9,245423,y,y,1756
14,042,False,training,237829,4,21,1,250686,Z,250728,Z,266299,2985,15595,8+2=9,251732,n,n,1848
15,042,False,training,237829,4,21,1,256993,J,257014,J,267283,3969,10292,3+2=4,258020,n,n,1519
16,042,False,training,274696,4,21,1,274965,H,274977,H,301891,1714,26939,6-2=6,275988,n,n,1480
17,042,False,training,274696,4,21,1,281252,S,281285,S,302194,2017,20932,5+9=15,282291,n,n,2049
18,042,False,training,274696,4,21,1,287553,B,287578,B,302820,2643,15266,2+2=5,288583,n,n,1317
19,042,False,training,274696,4,21,1,293846,R,293879,R,303099,2922,9245,3-1=1,294883,n,n,1736
20,042,False,training,309201,4,21,1,309471,D,309508,D,335788,1113,26304,1+9=8,310513,n,n,1891
21,042,False,training,309201,4,21,1,315778,Z,315809,Z,336292,1617,20507,7+7=14,316814,y,y,2686
22,042,False,training,309201,4,21,1,322074,N,322088,N,336667,1992,14605,8-3=6,323095,n,n,3341
23,042,False,training,309201,4,21,1,328359,Q,328392,Q,337228,2553,8860,3+9=12,329399,y,y,1844
24,042,False,training,338364,4,21,1,338648,G,338662,G,364804,961,26166,4+9=13,339667,y,y,2233
25,042,False,training,338364,4,21,1,344930,F,344943,S,366058,2215,21137,5+4=8,345948,n,n,1559
