,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,008,False,training,151200,4,21,1,151492,H,151524,H,180720,3878,29233,5-3=3,152541,n,n,1842
1,008,False,training,151200,4,21,1,157804,B,157858,B,181151,4309,23334,4+4=8,158874,y,y,1156
2,008,False,training,151200,4,21,1,164139,L,164174,L,181855,5013,17717,4-2=2,165191,y,y,1481
3,008,False,training,151200,4,21,1,170463,Q,170524,Q,182751,5909,12250,6+8=13,171541,y,n,1962
4,008,False,training,183570,4,21,1,183871,K,183941,J,213423,4165,29517,7-2=5,184958,y,n,2210
5,008,False,training,183570,4,21,1,190237,F,190274,S,214175,4917,23933,7+6=14,191291,n,n,3060
6,008,False,training,183570,4,21,1,196569,M,196624,M,214575,5317,17983,3+1=2,197641,n,n,2278
7,008,False,training,183570,4,21,1,202917,S,202941,NA,NA,NA,NA,6-4=2,203958,y,y,1802
8,008,False,training,250010,4,21,1,250281,V,250308,V,278990,3382,28717,4+4=9,251324,n,n,2115
9,008,False,training,250010,4,21,1,256596,Z,256625,Z,279280,3672,22683,6-5=2,257641,n,n,2117
10,008,False,training,250010,4,21,1,262911,R,262958,R,280239,4631,17317,8-3=6,263974,n,n,2041
11,008,False,training,250010,4,21,1,269238,Q,269275,Q,280447,4839,11200,5+9=15,270291,n,n,2013
12,008,False,training,302112,4,21,1,302398,S,302425,S,329727,2019,27333,7-7=1,303441,n,n,2254
13,008,False,training,302112,4,21,1,308708,F,308741,F,330687,2979,21983,8-7=2,309758,n,n,1425
14,008,False,training,302112,4,21,1,315020,D,315058,D,331136,3428,16101,8-3=5,316075,y,y,2228
15,008,False,training,302112,4,21,1,321351,B,321391,B,331983,4275,10617,3+6=8,322408,n,n,1959
16,008,False,training,332647,4,21,1,332933,Z,332958,Z,359823,1597,26900,4+7=11,333975,y,y,2024
17,008,False,training,332647,4,21,1,339236,C,339258,C,360239,2013,21017,4+2=6,340275,y,y,1580
18,008,False,training,332647,4,21,1,345548,J,345591,J,361199,2973,15634,9-9=0,346608,y,n,1376
19,008,False,training,332647,4,21,1,351870,N,351908,N,361502,3276,9618,4-3=2,352925,n,n,2033
20,008,False,0,388897,5,20,1,389199,P,389225,P,416655,2046,27466,3+5=9,390241,n,n,2526
21,008,False,0,388897,5,20,1,394253,W,394308,W,417615,3006,23334,1+9=8,395325,n,n,2033
22,008,False,0,388897,5,20,1,399346,F,399391,S,418687,4078,19333,8+4=13,400408,n,n,1895
23,008,False,0,388897,5,20,1,404432,S,404458,F,419343,4734,14917,1+4=3,405475,n,y,1757
24,008,False,0,388897,5,20,1,409488,R,409525,NA,NA,NA,NA,3-2=2,410542,n,n,2976
