,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,002,False,training,119363,4,21,1,119653,N,119686,N,147554,2601,27900,3+2=4,120703,n,n,1315
1,002,False,training,119363,4,21,1,125973,H,126002,H,148113,3160,22135,8-2=7,127019,n,n,951
2,002,False,training,119363,4,21,1,132286,Z,132319,Z,148738,3785,16450,8+5=13,133336,y,n,1032
3,002,False,training,119363,4,21,1,138606,S,138636,S,149136,4183,10533,7+6=13,139652,y,y,1294
4,002,False,training,149766,4,21,1,150057,W,150086,W,176609,1272,26550,8+5=13,151103,y,y,930
5,002,False,training,149766,4,21,1,156376,R,156402,R,177121,1784,20750,9+8=17,157419,y,y,934
6,002,False,training,149766,4,21,1,162687,C,162703,C,178033,2696,15367,7-2=7,163719,n,n,778
7,002,False,training,149766,4,21,1,168994,P,169019,P,178514,3177,9533,2-2=1,170036,n,n,749
8,002,False,training,179175,4,21,1,179459,H,179486,H,206401,1681,26950,3-1=2,180503,y,n,1387
9,002,False,training,179175,4,21,1,185767,V,185803,V,207265,2545,21500,9+7=16,186819,y,y,1311
10,002,False,training,179175,4,21,1,192093,S,192119,S,207682,2962,15600,9-6=2,193136,n,n,1490
11,002,False,training,179175,4,21,1,198398,D,198419,D,207969,3249,9583,8+9=17,199436,y,y,758
12,002,False,training,208326,4,21,1,208610,N,208636,N,235202,1332,26600,1+8=7,209653,n,n,1133
13,002,False,training,208326,4,21,1,214921,P,214936,P,235714,1844,20817,8-4=4,215953,y,y,929
14,002,False,training,208326,4,21,1,221225,L,221253,L,236017,2147,14800,4-2=3,222269,n,n,805
15,002,False,training,208326,4,21,1,227532,J,227553,J,236354,2484,8833,7-3=4,228569,y,y,1145
16,002,False,0,254518,5,30,1,254808,Q,254870,Q,292785,2648,37950,5-3=2,255886,y,y,1395
17,002,False,0,254518,5,30,1,261909,B,261936,B,293345,3208,31434,9-8=1,262953,y,y,1384
18,002,False,0,254518,5,30,1,268971,V,268986,V,293921,3784,24967,6+4=9,270003,n,n,1102
19,002,False,0,254518,5,30,1,276018,R,276036,R,294465,4328,18467,2+6=8,277053,y,y,932
20,002,False,0,254518,5,30,1,283072,F,283086,F,295394,5257,12334,6-1=4,284103,n,n,1003
21,002,False,0,254518,5,30,2,303774,M,303787,M,340610,1540,36850,9-3=6,304803,y,y,1135
22,002,False,0,254518,5,30,2,310820,D,310836,D,341426,2356,30617,8+7=16,311853,n,y,821
23,002,False,0,254518,5,30,2,317867,H,317886,H,342914,3844,25051,6-6=1,318903,n,n,1162
24,002,False,0,254518,5,30,2,324925,Z,324937,Z,344498,5428,19584,2-1=2,325953,n,n,1233
25,002,False,0,254518,5,30,2,331972,G,332003,G,345169,6099,13200,9-4=6,333020,n,n,1077
26,002,False,0,254518,5,30,3,350578,F,350603,F,387793,1922,37217,5+6=10,351620,n,n,1053
27,002,False,0,254518,5,30,3,357635,Q,357653,P,388305,2434,30684,5+2=6,358670,n,n,979
28,002,False,0,254518,5,30,3,364693,P,364720,Q,389282,3411,24600,4+4=8,365736,y,y,890
29,002,False,0,254518,5,30,3,371748,V,371770,V,389953,4082,18200,4+1=6,372787,n,n,1182
30,002,False,0,254518,5,30,3,378806,W,378820,W,390577,4706,11784,5-1=4,379837,y,y,1109
31,002,False,0,254518,5,30,4,392315,R,392353,R,428898,1261,36569,1+2=1,393370,n,n,1063
32,002,False,0,254518,5,30,4,399391,H,399403,H,429347,1710,29968,5-2=5,400420,n,n,909
33,002,False,0,254518,5,30,4,406446,C,406470,C,429841,2204,23400,2+9=12,407487,n,n,898
34,002,False,0,254518,5,30,4,413506,B,413520,B,430578,2941,17084,8-6=3,414537,n,y,1625
35,002,False,0,254518,5,30,4,420548,S,420570,S,430786,3149,10250,6-2=6,421587,n,n,990
36,002,False,1,432027,5,20,1,432312,F,432337,F,459377,1773,27067,5+6=11,433353,y,y,1000
37,002,False,1,432027,5,20,1,437371,W,437387,W,460225,2621,22867,6+7=14,438403,n,n,1167
38,002,False,1,432027,5,20,1,442421,K,442437,K,461154,3550,18750,9+7=16,443453,y,y,1220
39,002,False,1,432027,5,20,1,447469,Z,447487,Z,461874,4270,14417,1-1=1,448503,n,n,763
40,002,False,1,432027,5,20,1,452525,V,452537,V,462450,4846,9950,8-1=6,453553,n,n,945
41,002,False,1,432027,5,20,2,476826,Q,476854,Q,503777,1673,26950,2+7=8,477870,n,n,724
42,002,False,1,432027,5,20,2,481882,T,481904,T,505058,2954,23184,7-7=0,482920,y,n,841
43,002,False,1,432027,5,20,2,486931,J,486954,J,505953,3849,19034,9-9=0,487970,y,y,1072
44,002,False,1,432027,5,20,2,491983,S,492004,S,506337,4233,14367,7+3=9,493020,n,n,1126
45,002,False,1,432027,5,20,2,497031,P,497054,P,506753,4649,9733,9+8=16,498070,n,n,1355
46,002,False,1,432027,5,20,3,514076,L,514104,L,541986,2581,27917,6+4=10,515120,y,y,818
47,002,False,1,432027,5,20,3,519139,W,519171,W,543009,3604,23867,9+8=17,520187,y,y,983
48,002,False,1,432027,5,20,3,524206,B,524237,B,545281,5876,21068,6-1=4,525254,n,n,924
49,002,False,1,432027,5,20,3,529265,G,529287,G,545441,6036,16183,7+9=16,530304,y,n,1858
50,002,False,1,432027,5,20,3,534315,C,534337,C,545889,6484,11583,8-1=7,535354,y,y,1143
51,002,False,1,432027,5,20,4,547228,M,547254,M,574898,2193,27667,9+2=12,548271,n,n,1171
52,002,False,1,432027,5,20,4,552287,N,552320,N,575681,2976,23384,2+5=7,553337,y,y,696
53,002,False,1,432027,5,20,4,557411,Z,557540,Z,577554,4849,20048,6-2=4,558573,y,y,1173
54,002,False,1,432027,5,20,4,562585,S,562604,NA,580738,8033,18167,1-1=0,563621,y,y,829
55,002,False,1,432027,5,20,4,567643,Q,567654,NA,NA,NA,NA,5+4=8,568671,n,n,963
56,002,False,2,595458,5,30,1,595745,H,595771,H,NA,NA,NA,3+4=8,596787,n,n,879
57,002,False,2,595458,5,30,1,602810,T,602837,T,632305,1250,36567,1+2=3,603854,y,y,739
58,002,False,2,595458,5,30,1,609866,K,609887,K,632625,1570,29817,8-6=3,610904,n,y,1177
59,002,False,2,595458,5,30,1,616928,F,616954,F,633730,2675,23867,6+8=13,617971,y,n,3070
60,002,False,2,595458,5,30,1,623986,D,624004,D,634305,3250,17383,3+4=7,625021,y,y,788
61,002,False,2,595458,5,30,2,635845,B,635871,B,634834,3779,10867,8+2=10,636888,y,y,713
62,002,False,2,595458,5,30,2,642909,Z,642922,Z,672738,1616,36900,9-8=1,643937,y,y,1233
63,002,False,2,595458,5,30,2,649956,V,649971,V,673249,2127,30366,6-1=4,650988,n,n,885
64,002,False,2,595458,5,30,2,657004,J,657021,J,673970,2848,24034,7+4=11,658038,y,y,939
65,002,False,2,595458,5,30,2,664050,L,664071,L,674514,3392,17517,6-2=6,665088,n,n,881
66,002,False,2,595458,5,30,3,679883,K,679921,K,674865,3743,10817,9+3=13,680938,n,n,904
