,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,018,False,training,243943,4,21,1,244229,V,244260,V,271301,1707,27067,5+9=14,245277,y,y,1832
1,018,False,training,243943,4,21,1,250549,N,250594,N,271909,2315,21350,8+9=19,251611,n,n,2889
2,018,False,training,243943,4,21,1,256876,L,256927,L,272598,3004,15700,8+2=9,257944,n,n,2253
3,018,False,training,243943,4,21,1,263211,W,263261,W,273205,3611,9984,4+7=11,264277,y,y,1471
4,018,False,training,274299,4,21,1,274584,R,274627,L,301846,1902,27250,6-5=1,275644,y,n,1560
5,018,False,training,274299,4,21,1,280923,G,280961,G,302532,2588,21600,9-3=5,281977,n,n,3227
6,018,False,training,274299,4,21,1,287255,Q,287294,Q,303797,3853,16533,4-1=3,288311,y,y,2270
7,018,False,training,274299,4,21,1,293577,K,293627,K,304677,4733,11083,2+3=5,294644,y,y,1184
8,018,False,training,305500,4,21,1,305788,N,305827,N,333109,1998,27317,3-1=2,306844,y,y,2232
9,018,False,training,305500,4,21,1,312116,H,312161,H,333892,2781,21767,3+9=12,313177,y,y,1292
10,018,False,training,305500,4,21,1,318442,T,318477,D,334885,3774,16433,8+5=13,319494,y,y,2910
11,018,False,training,305500,4,21,1,324769,D,324794,NA,NA,NA,NA,5+1=7,325811,n,n,1506
12,018,False,training,338014,4,21,1,338305,R,338344,R,364981,1319,26667,8+3=11,339361,y,y,1251
13,018,False,training,338014,4,21,1,344630,S,344677,S,365332,1670,20684,5-4=1,345694,y,y,1911
14,018,False,training,338014,4,21,1,350970,K,351011,K,366037,2375,15050,5+2=7,352027,y,y,1194
15,018,False,training,338014,4,21,1,357304,P,357344,P,366533,2871,9217,3+5=8,358361,y,y,828
16,018,False,0,416841,5,30,1,417136,Z,417161,Z,454149,1621,37017,5-1=4,418177,y,y,3364
17,018,False,0,416841,5,30,1,424201,L,424244,L,454789,2261,30568,6+8=15,425261,n,n,2632
18,018,False,0,416841,5,30,1,431281,H,431311,H,455829,3301,24550,3+7=10,432328,y,y,972
19,018,False,0,416841,5,30,1,438343,B,438394,B,456373,3845,18017,9-5=3,439411,n,n,1378
20,018,False,0,416841,5,30,1,445435,N,445461,N,456564,4036,11133,7+7=13,446478,n,n,1223
21,018,False,0,416841,5,30,2,467018,C,467061,C,503173,845,36150,7-4=2,468078,n,n,2551
22,018,False,0,416841,5,30,2,474095,P,474111,P,503652,1324,29567,1+7=8,475128,y,y,1324
23,018,False,0,416841,5,30,2,481141,M,481178,M,504340,2012,23200,7+5=11,482194,n,n,1555
24,018,False,0,416841,5,30,2,488208,R,488228,R,504948,2620,16750,7+8=15,489244,y,y,1624
25,018,False,0,416841,5,30,2,495256,T,495278,T,505124,2796,9883,5+6=11,496294,y,y,958
26,018,False,0,416841,5,30,3,511868,N,511894,N,548198,970,36333,4-1=3,512911,y,y,1447
27,018,False,0,416841,5,30,3,518934,H,518978,H,548901,1673,29950,4+9=14,519994,n,n,2363
