,name,random,block_num,block_exp_time,block_load,block_settings,trial_num,trial_exp_time,pres_letter,letter_pres_exp_time,answ_letter,letter_answ_exp_time,letter_react_time,letter_memory_time,pres_eq,eq_pres_exp_time,eq_truthvalue,truth_given,truth_react_time
0,014,False,training,255848,4,21,1,256137,Q,256170,Q,284560,3107,28415,1+4=5,257186,y,y,1117
1,014,False,training,255848,4,21,1,262456,J,262486,J,285935,4482,23483,2+6=7,263502,n,n,1258
2,014,False,training,255848,4,21,1,268765,B,268802,B,286415,4962,17650,9+6=15,269819,y,y,2317
3,014,False,training,255848,4,21,1,275089,F,275120,F,287016,5563,11932,7+5=11,276136,n,n,2382
4,014,False,training,305790,4,21,1,306064,R,306119,NA,337151,5681,31067,8+4=12,307136,y,NA,NA
5,014,False,training,305790,4,21,1,312408,T,312452,NA,NA,NA,NA,4-3=2,313469,n,n,2187
6,014,False,training,305790,4,21,1,318737,L,318786,NA,NA,NA,NA,5+5=9,319802,n,n,1734
7,014,False,training,305790,4,21,1,325073,S,325136,NA,NA,NA,NA,3+8=11,326152,y,y,2079
8,014,False,training,370357,4,21,1,370629,M,370686,M,NA,NA,NA,9-3=6,371703,y,n,3265
9,014,False,training,370357,4,21,1,376974,B,377019,B,398319,2316,27667,7-2=5,378036,y,y,1587
10,014,False,training,370357,4,21,1,383304,P,383337,P,399208,3205,22217,2-1=1,384353,y,y,1246
11,014,False,training,370357,4,21,1,389628,V,389686,V,400088,4085,16782,7+5=11,390703,n,n,1921
12,014,False,training,401118,4,21,1,401410,L,401436,H,400447,4444,10785,5+9=14,402453,y,y,1763
13,014,False,training,401118,4,21,1,407727,C,407769,K,433727,6974,32317,2+8=11,408786,n,n,1717
14,014,False,training,401118,4,21,1,414057,K,414103,NA,436264,9511,28533,9-6=2,415119,n,n,2840
15,014,False,training,401118,4,21,1,420383,H,420419,NA,NA,NA,NA,5-4=1,421436,y,y,2732
16,014,False,training,436824,4,21,1,437092,N,437119,Z,NA,NA,NA,4+7=10,438136,n,n,3695
17,014,False,training,436824,4,21,1,443412,R,443453,W,464800,2363,27717,8-7=2,444469,n,n,2659
18,014,False,training,436824,4,21,1,449733,Z,449769,NA,468072,5635,24650,1+4=5,450786,y,y,1612
19,014,False,training,436824,4,21,1,456062,W,456119,NA,NA,NA,NA,3+8=11,457136,y,n,2087
20,014,False,training,471512,4,21,1,471813,J,471853,X,NA,NA,NA,4+9=14,472869,n,NA,NA
21,014,False,training,471512,4,21,1,478140,H,478170,X,503167,6014,31367,3+3=7,479186,n,NA,NA
22,014,False,training,471512,4,21,1,484454,Q,484486,X,504015,6862,25883,1+8=7,485503,n,NA,NA
23,014,False,training,471512,4,21,1,490773,P,490819,X,504535,7382,20083,7+5=12,491836,y,NA,NA
24,014,False,training,515807,4,21,1,516092,T,516120,T,504960,7807,14167,9-9=0,517136,y,y,1623
25,014,False,training,515807,4,21,1,522400,S,522436,S,543439,2052,27350,5+8=14,523453,n,y,2010
26,014,False,training,515807,4,21,1,528730,Z,528770,Z,543952,2565,21550,8+5=14,529786,n,n,2189
27,014,False,training,515807,4,21,1,535051,V,535086,V,544407,3020,15667,2+9=12,536103,n,y,1689
28,014,False,training,556823,4,21,1,557093,B,557120,B,544854,3467,9800,6+4=9,558136,n,n,1943
29,014,False,training,556823,4,21,1,563414,F,563453,V,584895,2474,27800,9+1=10,564470,y,y,1769
30,014,False,training,556823,4,21,1,569738,H,569770,H,585958,3537,22534,5+2=7,570786,y,y,2333
31,014,False,training,556823,4,21,1,576057,Q,576103,Q,586735,4314,17000,8+2=10,577120,y,y,1184
32,014,False,training,600774,4,21,1,601046,T,601086,T,587688,5267,11617,7+6=13,602103,y,n,3328
