,name,block_num,trial_num,probe1_answ,probe2_answ,probe1_time
0,026,training,1,NA,NA,NA
1,026,training,1,NA,NA,NA
2,026,training,1,NA,NA,NA
3,026,training,1,NA,NA,NA
4,026,0,1,NA,NA,NA
5,026,0,2,4,"['B2', 'B4']",367620
6,026,0,3,6,"['B1', 'B3']",421499
7,026,0,4,NA,NA,NA
8,026,1,1,NA,NA,NA
9,026,1,2,5,['B1'],536466
10,026,1,3,5,"['B3', 'B2']",574616
11,026,1,4,NA,NA,NA
12,026,2,1,5,['B3'],696166
13,026,2,2,5,['B3'],748466
14,026,2,3,NA,NA,NA
15,026,2,4,NA,NA,NA
16,026,3,1,4,"['B2', 'B4']",870423
17,026,3,2,4,['B2'],913933
18,026,3,3,NA,NA,NA
19,026,3,4,NA,NA,NA
20,026,4,1,3,['B2'],1033000
21,026,4,2,NA,NA,NA
22,026,4,3,3,['B2'],1122234
23,026,4,4,NA,NA,NA
24,026,5,1,4,['B2'],1204473
25,026,5,2,NA,NA,NA
26,026,5,3,NA,NA,NA
27,026,5,4,5,"['B2', 'B3']",1315451
28,026,6,1,3,['B2'],1414518
29,026,6,2,NA,NA,NA
30,026,6,3,2,['B2'],1509118
31,026,6,4,NA,NA,NA
32,026,7,1,3,['B2'],1589551
33,026,7,2,NA,NA,NA
34,026,7,3,5,"['B1', 'B2']",1657451
35,026,7,4,NA,NA,NA
36,026,8,1,4,"['B2', 'B4']",1785302
37,026,8,2,NA,NA,NA
38,026,8,3,6,['B1'],1872252
39,026,8,4,NA,NA,NA
40,026,9,1,NA,NA,NA
41,026,9,2,5,['B2'],1981736
42,026,9,3,NA,NA,NA
43,026,9,4,6,['B1'],2048536
44,026,10,1,4,['B1'],2131069
45,026,10,2,5,['B1'],2181753
46,026,10,3,NA,NA,NA
47,026,10,4,NA,NA,NA
48,026,11,1,2,['B2'],2308119
49,026,11,2,NA,NA,NA
50,026,11,3,3,['B2'],2377370
51,026,11,4,NA,NA,NA
