,name,block_num,trial_num,probe1_answ,probe2_answ,probe1_time
0,042,training,1,NA,NA,NA
1,042,training,1,6,['B4'],174741
2,042,training,1,3,['B4'],234249
3,042,training,1,5,['B1'],270679
4,042,training,1,6,['B1'],306283
5,042,training,1,NA,NA,NA
6,042,training,1,NA,NA,NA
7,042,0,1,6,['B1'],425114
8,042,0,2,NA,NA,NA
9,042,0,3,5,['B1'],508611
10,042,0,4,NA,NA,NA
11,042,1,1,6,"['B1', 'B2']",595800
12,042,1,2,NA,NA,NA
13,042,1,3,NA,NA,NA
14,042,1,4,3,['B2'],712464
15,042,2,1,6,"['B1', 'B2']",778216
16,042,2,2,NA,NA,NA
17,042,2,3,6,"['B2', 'B1']",863701
18,042,2,4,NA,NA,NA
19,042,3,1,5,"['B2', 'B1']",941931
20,042,3,2,NA,NA,NA
21,042,3,3,5,"['B2', 'B1']",1008419
22,042,3,4,NA,NA,NA
23,042,4,1,6,"['B2', 'B1']",1097531
24,042,4,2,NA,NA,NA
25,042,4,3,NA,NA,NA
26,042,4,4,5,['B2'],1217666
27,042,5,1,NA,NA,NA
28,042,5,2,3,['B2'],1292178
29,042,5,3,2,['B2'],1325436
30,042,5,4,NA,NA,NA
31,042,6,1,NA,NA,NA
32,042,6,2,NA,NA,NA
33,042,6,3,2,['B2'],1489030
34,042,6,4,4,['B2'],1538015
35,042,7,1,2,"['B4', 'B2']",1575166
36,042,7,2,2,['B2'],1612898
37,042,7,3,NA,NA,NA
38,042,7,4,NA,NA,NA
39,042,8,1,2,['B2'],1760918
40,042,8,2,NA,NA,NA
41,042,8,3,4,['B2'],1845716
42,042,8,4,NA,NA,NA
43,042,9,1,NA,NA,NA
44,042,9,2,5,"['B2', 'B1']",1948533
45,042,9,3,5,"['B2', 'B1']",1991299
46,042,9,4,NA,NA,NA
47,042,10,1,5,"['B2', 'B1']",2075782
48,042,10,2,NA,NA,NA
49,042,10,3,5,"['B2', 'B1']",2159867
50,042,10,4,NA,NA,NA
51,042,11,1,5,['B2'],2238648
52,042,11,2,NA,NA,NA
53,042,11,3,5,['B2'],2303001
54,042,11,4,NA,NA,NA
