,name,block_num,trial_num,probe1_answ,probe2_answ,probe1_time
0,031,training,1,6,['B1'],194357
1,031,training,1,NA,NA,NA
2,031,training,1,NA,NA,NA
3,031,training,1,NA,NA,NA
4,031,0,1,6,['B1'],338515
5,031,0,2,6,['B1'],384949
6,031,0,3,NA,NA,NA
7,031,0,4,NA,NA,NA
8,031,1,1,NA,NA,NA
9,031,1,2,NA,NA,NA
10,031,1,3,4,['B3'],562766
11,031,1,4,6,['B1'],602949
12,031,2,1,5,['B1'],663156
13,031,2,2,NA,NA,NA
14,031,2,3,NA,NA,NA
15,031,2,4,5,['B1'],790800
16,031,3,1,1,['B2'],832466
17,031,3,2,NA,NA,NA
18,031,3,3,NA,NA,NA
19,031,3,4,6,['B1'],936900
20,031,4,1,NA,NA,NA
21,031,4,2,NA,NA,NA
22,031,4,3,5,['B3'],1075333
23,031,4,4,6,['B1'],1125617
24,031,5,1,NA,NA,NA
25,031,5,2,NA,NA,NA
26,031,5,3,4,['B3'],1221251
27,031,5,4,5,['B3'],1256684
28,031,6,1,6,['B1'],1313035
29,031,6,2,NA,NA,NA
30,031,6,3,NA,NA,NA
31,031,6,4,4,['B2'],1440801
32,031,7,1,NA,NA,NA
33,031,7,2,5,['B4'],1506119
34,031,7,3,NA,NA,NA
35,031,7,4,5,['B2'],1570985
36,031,8,1,5,"['B1', 'B3']",1624108
37,031,8,2,3,"['B5', 'B2']",1676669
38,031,8,3,NA,NA,NA
39,031,8,4,NA,NA,NA
40,031,9,1,NA,NA,NA
41,031,9,2,5,"['B2', 'B1']",1825541
42,031,9,3,5,['B1'],1861575
43,031,9,4,NA,NA,NA
44,031,10,1,6,['B1'],1947253
45,031,10,2,NA,NA,NA
46,031,10,3,5,"['B5', 'B1']",2037208
47,031,10,4,NA,NA,NA
48,031,11,1,NA,NA,NA
49,031,11,2,5,['B4'],2140586
50,031,11,3,6,['B1'],2176204
51,031,11,4,NA,NA,NA
